id,customer_name,customer_code,invoice_number,invoice_date,due_date,amount,received_amount,balance,category,payment_terms,status,currency,description,created_at
945,Maersk Air Cargo,C-MAE973,AR-50945,2024-09-04,2024-10-04,1343877.15,33061.73,1310815.42,Cargo Services,Net 30,Overdue,USD,Cargo Services - Maersk Air Cargo,2024-09-04 10:45:00
946,NFL Events & Hospitality,C-NFL601,AR-50946,2024-09-04,2024-09-19,482335.78,199521.03,282814.75,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - NFL Events & Hospitality,2024-09-04 10:45:00
947,American Express Global Business Travel,C-AME924,AR-50947,2024-09-05,2024-10-05,1002965.62,391499.55,611466.07,Loyalty Partnerships,Net 30,Overdue,USD,Loyalty Partnerships - American Express Global Business Travel,2024-09-05 10:45:00
948,Sony Music Touring,C-SON493,AR-50948,2024-09-06,2024-10-06,695408.93,103516.9,591892.03,Cargo Services,Net 30,Overdue,USD,Cargo Services - Sony Music Touring,2024-09-06 10:45:00
949,UPS Supply Chain Solutions,C-UPS130,AR-50949,2024-09-06,2024-10-06,2730582.34,1051398.11,1679184.23,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - UPS Supply Chain Solutions,2024-09-06 10:45:00
950,Siemens Mobility,C-SIE388,AR-50950,2024-09-06,2024-10-06,2448872.39,601203.62,1847668.77,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Siemens Mobility,2024-09-06 10:45:00
951,Live Nation Entertainment,C-LIV838,AR-50951,2024-09-06,2024-09-21,1559940.94,841470.09,718470.85,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Live Nation Entertainment,2024-09-06 10:45:00
952,TUI Travel Partners,C-TUI255,AR-50952,2024-09-07,2024-10-22,416077.7,73349.34,342728.36,Interline Billing,Net 45,Overdue,USD,Interline Billing - TUI Travel Partners,2024-09-07 10:45:00
953,American Express Global Business Travel,C-AME924,AR-50953,2024-09-08,2024-10-08,255104.01,103409.57,151694.44,Loyalty Partnerships,Net 30,Overdue,USD,Loyalty Partnerships - American Express Global Business Travel,2024-09-08 10:45:00
954,Siemens Mobility,C-SIE388,AR-50954,2024-09-08,2024-10-08,1304012.84,182106.93,1121905.91,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Siemens Mobility,2024-09-08 10:45:00
955,United Nations Travel Office,C-UNI757,AR-50955,2024-09-08,2024-10-08,2193047.59,891157.25,1301890.34,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - United Nations Travel Office,2024-09-08 10:45:00
956,Boeing Corporate Shuttle,C-BOE487,AR-50956,2024-09-09,2024-09-24,999632.67,519307.12,480325.55,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Boeing Corporate Shuttle,2024-09-09 10:45:00
957,Amazon Air Logistics,C-AMA673,AR-50957,2024-09-09,2024-10-09,1085725.89,314906.65,770819.24,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Amazon Air Logistics,2024-09-09 10:45:00
958,Disney Corporate Events,C-DIS143,AR-50958,2024-09-10,2024-09-25,1313916.95,446153.28,867763.67,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Disney Corporate Events,2024-09-10 10:45:00
959,BCD Travel,C-BCD303,AR-50959,2024-09-10,2024-10-10,1884931.92,657154.75,1227777.17,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - BCD Travel,2024-09-10 10:45:00
960,Disney Corporate Events,C-DIS143,AR-50960,2024-09-12,2024-09-27,1572910.23,704262.93,868647.3,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Disney Corporate Events,2024-09-12 10:45:00
961,Live Nation Entertainment,C-LIV838,AR-50961,2024-09-13,2024-10-13,2816911.44,1455875.92,1361035.52,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Live Nation Entertainment,2024-09-13 10:45:00
962,Boeing Corporate Shuttle,C-BOE487,AR-50962,2024-09-14,2024-10-14,2031707.63,788853.48,1242854.15,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Boeing Corporate Shuttle,2024-09-14 10:45:00
963,Walmart Corporate Travel,C-WAL198,AR-50963,2024-09-15,2024-10-15,977617.19,349846.42,627770.77,Cargo Services,Net 30,Overdue,USD,Cargo Services - Walmart Corporate Travel,2024-09-15 10:45:00
964,Pfizer Corporate Travel,C-PFI869,AR-50964,2024-09-16,2024-10-16,716286.2,144815.86,571470.34,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Pfizer Corporate Travel,2024-09-16 10:45:00
965,BCD Travel,C-BCD303,AR-50965,2024-09-16,2024-10-16,2622914.65,973762.07,1649152.58,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - BCD Travel,2024-09-16 10:45:00
966,Sony Music Touring,C-SON493,AR-50966,2024-09-16,2024-10-16,448942.37,129060.93,319881.44,Cargo Services,Net 30,Overdue,USD,Cargo Services - Sony Music Touring,2024-09-16 10:45:00
967,CWT Group,C-CWT276,AR-50967,2024-09-16,2024-10-16,1469705.2,653763.81,815941.39,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - CWT Group,2024-09-16 10:45:00
968,Amazon Air Logistics,C-AMA673,AR-50968,2024-09-16,2024-10-16,558373.94,185511.18,372862.76,Cargo Services,Net 30,Overdue,USD,Cargo Services - Amazon Air Logistics,2024-09-16 10:45:00
969,Expedia Partner Solutions,C-EXP610,AR-50969,2024-09-17,2024-10-17,632027.83,206989.23,425038.6,Loyalty Partnerships,Net 30,Overdue,USD,Loyalty Partnerships - Expedia Partner Solutions,2024-09-17 10:45:00
970,Pfizer Corporate Travel,C-PFI869,AR-50970,2024-09-17,2024-10-17,1140817.6,497687.04,643130.56,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Pfizer Corporate Travel,2024-09-17 10:45:00
971,Walmart Corporate Travel,C-WAL198,AR-50971,2024-09-17,2024-10-17,1308698.5,259791.44,1048907.06,Cargo Services,Net 30,Overdue,USD,Cargo Services - Walmart Corporate Travel,2024-09-17 10:45:00
972,Pfizer Corporate Travel,C-PFI869,AR-50972,2024-09-18,2024-10-18,1111988.84,406034.15,705954.69,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Pfizer Corporate Travel,2024-09-18 10:45:00
973,Sony Music Touring,C-SON493,AR-50973,2024-09-19,2024-10-04,932432.36,177108.18,755324.18,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Sony Music Touring,2024-09-19 10:45:00
974,Boeing Corporate Shuttle,C-BOE487,AR-50974,2024-09-19,2024-10-19,1097828.9,276597.78,821231.12,Cargo Services,Net 30,Overdue,USD,Cargo Services - Boeing Corporate Shuttle,2024-09-19 10:45:00
975,Maersk Air Cargo,C-MAE973,AR-50975,2024-09-19,2024-10-19,2486943.88,1303284.13,1183659.75,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Maersk Air Cargo,2024-09-19 10:45:00
976,Boeing Corporate Shuttle,C-BOE487,AR-50976,2024-09-20,2024-10-20,2267570.2,110042.75,2157527.45,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Boeing Corporate Shuttle,2024-09-20 10:45:00
977,American Express Global Business Travel,C-AME924,AR-50977,2024-09-21,2024-10-21,536266.6,55925.91,480340.69,Loyalty Partnerships,Net 30,Overdue,USD,Loyalty Partnerships - American Express Global Business Travel,2024-09-21 10:45:00
978,United Nations Travel Office,C-UNI757,AR-50978,2024-09-21,2024-10-21,2084478.72,685746.43,1398732.29,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - United Nations Travel Office,2024-09-21 10:45:00
979,Walmart Corporate Travel,C-WAL198,AR-50979,2024-09-21,2024-10-21,1423198.25,350438.4,1072759.85,Cargo Services,Net 30,Overdue,USD,Cargo Services - Walmart Corporate Travel,2024-09-21 10:45:00
980,BCD Travel,C-BCD303,AR-50980,2024-09-22,2024-10-22,1010268.07,332495.77,677772.3,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - BCD Travel,2024-09-22 10:45:00
981,DHL Express,C-DHL723,AR-50981,2024-09-24,2024-10-24,1376646.17,134761.5,1241884.67,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - DHL Express,2024-09-24 10:45:00
982,Marriott Meeting Services,C-MAR321,AR-50982,2024-09-25,2024-10-25,345407.7,45248.76,300158.94,Loyalty Partnerships,Net 30,Overdue,USD,Loyalty Partnerships - Marriott Meeting Services,2024-09-25 10:45:00
983,Boeing Corporate Shuttle,C-BOE487,AR-50983,2024-09-25,2024-10-25,610813.17,162477.62,448335.55,Cargo Services,Net 30,Overdue,USD,Cargo Services - Boeing Corporate Shuttle,2024-09-25 10:45:00
984,Google Travel Services,C-GOO876,AR-50984,2024-09-26,2024-10-26,2183157.4,1063449.96,1119707.44,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Google Travel Services,2024-09-26 10:45:00
985,Pfizer Corporate Travel,C-PFI869,AR-50985,2024-09-26,2024-10-26,1133542.71,279559.26,853983.45,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Pfizer Corporate Travel,2024-09-26 10:45:00
986,Emirates SkyCargo Partner,C-EMI151,AR-50986,2024-09-28,2024-11-12,819599.95,445675.95,373924.0,Interline Billing,Net 45,Overdue,USD,Interline Billing - Emirates SkyCargo Partner,2024-09-28 10:45:00
987,Boeing Corporate Shuttle,C-BOE487,AR-50987,2024-10-01,2024-10-16,1646841.24,447479.33,1199361.91,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Boeing Corporate Shuttle,2024-10-01 10:45:00
988,Siemens Mobility,C-SIE388,AR-50988,2024-10-03,2024-11-02,2441509.71,948880.55,1492629.16,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Siemens Mobility,2024-10-03 10:45:00
989,Pfizer Corporate Travel,C-PFI869,AR-50989,2024-10-03,2024-11-02,906533.83,41952.43,864581.4,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Pfizer Corporate Travel,2024-10-03 10:45:00
990,FedEx Trade Networks,C-FED679,AR-50990,2024-10-03,2024-11-02,2575665.74,1309579.97,1266085.77,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - FedEx Trade Networks,2024-10-03 10:45:00
991,Live Nation Entertainment,C-LIV838,AR-50991,2024-10-03,2024-11-02,1606140.48,584640.98,1021499.5,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Live Nation Entertainment,2024-10-03 10:45:00
992,Lufthansa Cargo Partner,C-LUF662,AR-50992,2024-10-04,2024-11-18,372977.34,143883.2,229094.14,Interline Billing,Net 45,Overdue,USD,Interline Billing - Lufthansa Cargo Partner,2024-10-04 10:45:00
993,UPS Supply Chain Solutions,C-UPS130,AR-50993,2024-10-04,2024-11-03,1043419.55,199987.48,843432.07,Cargo Services,Net 30,Overdue,USD,Cargo Services - UPS Supply Chain Solutions,2024-10-04 10:45:00
994,UPS Supply Chain Solutions,C-UPS130,AR-50994,2024-10-04,2024-11-03,1766000.41,442479.8,1323520.61,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - UPS Supply Chain Solutions,2024-10-04 10:45:00
995,Kuehne+Nagel,C-KUE458,AR-50995,2024-10-04,2024-11-03,1668310.33,812032.09,856278.24,Cargo Services,Net 30,Overdue,USD,Cargo Services - Kuehne+Nagel,2024-10-04 10:45:00
996,Shell Corporate Travel,C-SHE535,AR-50996,2024-10-04,2024-11-03,1204279.51,184444.27,1019835.24,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Shell Corporate Travel,2024-10-04 10:45:00
997,United Nations Travel Office,C-UNI757,AR-50997,2024-10-06,2024-11-05,1407113.05,8954.53,1398158.52,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - United Nations Travel Office,2024-10-06 10:45:00
998,Emirates SkyCargo Partner,C-EMI151,AR-50998,2024-10-06,2024-11-20,560257.13,148737.28,411519.85,Interline Billing,Net 45,Overdue,USD,Interline Billing - Emirates SkyCargo Partner,2024-10-06 10:45:00
999,Kuehne+Nagel,C-KUE458,AR-50999,2024-10-07,2024-11-06,528114.03,287627.09,240486.94,Cargo Services,Net 30,Overdue,USD,Cargo Services - Kuehne+Nagel,2024-10-07 10:45:00
1000,American Express Global Business Travel,C-AME924,AR-51000,2024-10-07,2024-11-06,2312437.07,232857.13,2079579.94,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - American Express Global Business Travel,2024-10-07 10:45:00
1001,Live Nation Entertainment,C-LIV838,AR-51001,2024-10-08,2024-11-07,2150144.22,402826.24,1747317.98,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Live Nation Entertainment,2024-10-08 10:45:00
1002,Walmart Corporate Travel,C-WAL198,AR-51002,2024-10-08,2024-11-07,2000095.21,517564.63,1482530.58,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Walmart Corporate Travel,2024-10-08 10:45:00
1003,UPS Supply Chain Solutions,C-UPS130,AR-51003,2024-10-08,2024-11-07,977485.02,247350.32,730134.7,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - UPS Supply Chain Solutions,2024-10-08 10:45:00
1004,Pfizer Corporate Travel,C-PFI869,AR-51004,2024-10-09,2024-11-08,2395930.19,985857.7,1410072.49,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Pfizer Corporate Travel,2024-10-09 10:45:00
1005,American Express Global Business Travel,C-AME924,AR-51005,2024-10-09,2024-11-08,1775949.26,823933.51,952015.75,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - American Express Global Business Travel,2024-10-09 10:45:00
1006,FedEx Trade Networks,C-FED679,AR-51006,2024-10-09,2024-11-08,2149928.44,1050266.18,1099662.26,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - FedEx Trade Networks,2024-10-09 10:45:00
1007,Walmart Corporate Travel,C-WAL198,AR-51007,2024-10-09,2024-11-08,604143.92,43013.73,561130.19,Cargo Services,Net 30,Overdue,USD,Cargo Services - Walmart Corporate Travel,2024-10-09 10:45:00
1008,DHL Express,C-DHL723,AR-51008,2024-10-09,2024-11-08,1451739.52,794737.67,657001.85,Cargo Services,Net 30,Overdue,USD,Cargo Services - DHL Express,2024-10-09 10:45:00
1009,FedEx Trade Networks,C-FED679,AR-51009,2024-10-10,2024-11-09,1234953.69,654953.15,580000.54,Cargo Services,Net 30,Overdue,USD,Cargo Services - FedEx Trade Networks,2024-10-10 10:45:00
1010,DHL Express,C-DHL723,AR-51010,2024-10-10,2024-11-09,2100728.91,98577.63,2002151.28,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - DHL Express,2024-10-10 10:45:00
1011,Sony Music Touring,C-SON493,AR-51011,2024-10-10,2024-10-25,1765124.36,814722.91,950401.45,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Sony Music Touring,2024-10-10 10:45:00
1012,Live Nation Entertainment,C-LIV838,AR-51012,2024-10-10,2024-11-09,1832975.32,749959.39,1083015.93,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Live Nation Entertainment,2024-10-10 10:45:00
1013,Lufthansa Cargo Partner,C-LUF662,AR-51013,2024-10-12,2024-11-26,411789.72,139464.59,272325.13,Interline Billing,Net 45,Overdue,USD,Interline Billing - Lufthansa Cargo Partner,2024-10-12 10:45:00
1014,Siemens Mobility,C-SIE388,AR-51014,2024-10-12,2024-11-11,1778957.28,515761.11,1263196.17,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Siemens Mobility,2024-10-12 10:45:00
1015,Sony Music Touring,C-SON493,AR-51015,2024-10-12,2024-11-11,1198447.48,35507.84,1162939.64,Cargo Services,Net 30,Overdue,USD,Cargo Services - Sony Music Touring,2024-10-12 10:45:00
1016,UPS Supply Chain Solutions,C-UPS130,AR-51016,2024-10-15,2024-11-14,834176.76,37810.61,796366.15,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - UPS Supply Chain Solutions,2024-10-15 10:45:00
1017,DHL Express,C-DHL723,AR-51017,2024-10-16,2024-11-15,1240802.7,281785.36,959017.34,Cargo Services,Net 30,Overdue,USD,Cargo Services - DHL Express,2024-10-16 10:45:00
1018,Maersk Air Cargo,C-MAE973,AR-51018,2024-10-16,2024-11-15,1120429.58,308291.57,812138.01,Cargo Services,Net 30,Overdue,USD,Cargo Services - Maersk Air Cargo,2024-10-16 10:45:00
1019,Amazon Air Logistics,C-AMA673,AR-51019,2024-10-16,2024-11-15,537286.74,235241.53,302045.21,Cargo Services,Net 30,Overdue,USD,Cargo Services - Amazon Air Logistics,2024-10-16 10:45:00
1020,BCD Travel,C-BCD303,AR-51020,2024-10-17,2024-11-16,2098679.79,794026.19,1304653.6,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - BCD Travel,2024-10-17 10:45:00
1021,Live Nation Entertainment,C-LIV838,AR-51021,2024-10-18,2024-11-02,437191.97,156709.26,280482.71,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Live Nation Entertainment,2024-10-18 10:45:00
1022,Ryder Integrated Logistics,C-RYD108,AR-51022,2024-10-18,2024-11-17,972652.74,406872.51,565780.23,Cargo Services,Net 30,Overdue,USD,Cargo Services - Ryder Integrated Logistics,2024-10-18 10:45:00
1023,Boeing Corporate Shuttle,C-BOE487,AR-51023,2024-10-19,2024-11-03,531652.01,218344.02,313307.99,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Boeing Corporate Shuttle,2024-10-19 10:45:00
1024,Sony Music Touring,C-SON493,AR-51024,2024-10-21,2024-11-05,1834179.5,858474.03,975705.47,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Sony Music Touring,2024-10-21 10:45:00
1025,Pfizer Corporate Travel,C-PFI869,AR-51025,2024-10-21,2024-11-20,2361994.01,98472.7,2263521.31,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Pfizer Corporate Travel,2024-10-21 10:45:00
1026,Walmart Corporate Travel,C-WAL198,AR-51026,2024-10-21,2024-11-20,1231800.64,167111.44,1064689.2,Cargo Services,Net 30,Overdue,USD,Cargo Services - Walmart Corporate Travel,2024-10-21 10:45:00
1027,UPS Supply Chain Solutions,C-UPS130,AR-51027,2024-10-21,2024-11-20,1252425.31,486719.53,765705.78,Cargo Services,Net 30,Overdue,USD,Cargo Services - UPS Supply Chain Solutions,2024-10-21 10:45:00
1028,CWT Group,C-CWT276,AR-51028,2024-10-22,2024-11-21,2061434.14,1124260.38,937173.76,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - CWT Group,2024-10-22 10:45:00
1029,Pfizer Corporate Travel,C-PFI869,AR-51029,2024-10-23,2024-11-22,2634538.09,358124.71,2276413.38,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Pfizer Corporate Travel,2024-10-23 10:45:00
1030,UPS Supply Chain Solutions,C-UPS130,AR-51030,2024-10-23,2024-11-22,1621433.19,788353.59,833079.6,Cargo Services,Net 30,Overdue,USD,Cargo Services - UPS Supply Chain Solutions,2024-10-23 10:45:00
1031,Lufthansa Cargo Partner,C-LUF662,AR-51031,2024-10-24,2024-12-08,720452.04,102096.48,618355.56,Interline Billing,Net 45,Overdue,USD,Interline Billing - Lufthansa Cargo Partner,2024-10-24 10:45:00
1032,Google Travel Services,C-GOO876,AR-51032,2024-10-25,2024-11-24,1176412.66,281849.7,894562.96,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Google Travel Services,2024-10-25 10:45:00
1033,UPS Supply Chain Solutions,C-UPS130,AR-51033,2024-10-27,2024-11-26,770418.77,120304.03,650114.74,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - UPS Supply Chain Solutions,2024-10-27 10:45:00
1034,Siemens Mobility,C-SIE388,AR-51034,2024-10-29,2024-11-28,777343.58,224247.41,553096.17,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Siemens Mobility,2024-10-29 10:45:00
1035,Shell Corporate Travel,C-SHE535,AR-51035,2024-10-30,2024-11-29,1797764.08,110055.44,1687708.64,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Shell Corporate Travel,2024-10-30 10:45:00
1036,DB Schenker Logistics,C-DBS187,AR-51036,2024-11-01,2024-12-01,1555355.97,82806.82,1472549.15,Cargo Services,Net 30,Overdue,USD,Cargo Services - DB Schenker Logistics,2024-11-01 10:45:00
1037,UPS Supply Chain Solutions,C-UPS130,AR-51037,2024-11-02,2024-12-02,1734769.9,477998.32,1256771.58,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - UPS Supply Chain Solutions,2024-11-02 10:45:00
1038,Maersk Air Cargo,C-MAE973,AR-51038,2024-11-02,2024-12-02,2176846.43,382053.91,1794792.52,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Maersk Air Cargo,2024-11-02 10:45:00
1039,CWT Group,C-CWT276,AR-51039,2024-11-02,2024-12-02,2488258.98,467165.39,2021093.59,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - CWT Group,2024-11-02 10:45:00
1040,UPS Supply Chain Solutions,C-UPS130,AR-51040,2024-11-04,2024-12-04,1299074.55,323790.5,975284.05,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - UPS Supply Chain Solutions,2024-11-04 10:45:00
1041,Boeing Corporate Shuttle,C-BOE487,AR-51041,2024-11-06,2024-11-21,570553.65,303184.79,267368.86,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Boeing Corporate Shuttle,2024-11-06 10:45:00
1042,Boeing Corporate Shuttle,C-BOE487,AR-51042,2024-11-06,2024-12-06,1837649.94,145596.21,1692053.73,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Boeing Corporate Shuttle,2024-11-06 10:45:00
1043,NFL Events & Hospitality,C-NFL601,AR-51043,2024-11-06,2024-11-21,1621568.57,642479.6,979088.97,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - NFL Events & Hospitality,2024-11-06 10:45:00
1044,American Express Global Business Travel,C-AME924,AR-51044,2024-11-06,2024-12-06,1588885.24,859644.02,729241.22,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - American Express Global Business Travel,2024-11-06 10:45:00
