id,period,period_start,period_end,passenger_revenue,cargo_revenue,ancillary_revenue,loyalty_revenue,other_revenue,total_revenue,fuel_expense,labor_expense,maintenance_expense,airport_expense,lease_expense,distribution_expense,catering_expense,insurance_expense,depreciation_expense,other_expense,total_expenses,operating_income,interest_expense,interest_income,fuel_hedging_gain_loss,pre_tax_income,income_tax,net_income,created_at
622,2024-09-13,2024-09-13,2024-09-13,35817128.33,2183635.52,5758120.81,1379274.63,1234336.88,46372496.17,13392179.99,11259655.07,3935854.24,2781143.61,3187346.1,1710910.68,1096327.62,729378.34,1907066.04,828884.02,40828745.71,5543750.46,363271.85,117219.27,-18285.17,5279412.71,1293456.11,3985956.6,2024-09-13 18:15:00
623,2024-09-14,2024-09-14,2024-09-14,39685160.75,2215689.5,6123519.37,1223499.48,1333153.91,50581023.01,13756791.91,11591403.52,3894845.62,3050373.68,3342241.4,1772370.13,1119323.96,806238.96,2062383.98,609735.64,42005708.8,8575314.21,192230.79,179667.03,87422.39,8650172.84,2119292.35,6530880.49,2024-09-14 18:15:00
624,2024-09-15,2024-09-15,2024-09-15,37827968.85,2648353.73,6460981.18,1672510.04,1499195.09,50109008.89,15130592.58,12675914.38,3607848.64,3193562.84,3202658.54,1648189.42,1164020.34,785460.98,2119418.89,692459.88,44220126.49,5888882.4,264667.84,143745.64,-20117.07,5747843.13,1408221.57,4339621.56,2024-09-15 18:15:00
625,2024-09-16,2024-09-16,2024-09-16,35031931.78,2386449.13,5590358.06,1380947.68,1795539.37,46185226.02,11917769.38,10503049.43,3423490.49,2705575.38,3226113.31,1564907.0,1113022.59,799590.46,1943680.09,593285.52,37790483.65,8394742.37,216097.91,56750.0,65710.49,8301104.95,2033770.71,6267334.24,2024-09-16 18:15:00
626,2024-09-17,2024-09-17,2024-09-17,31284329.04,2366588.96,5139744.12,1248980.24,1475609.92,41515252.28,11867361.38,9828132.98,3330903.05,2521376.29,2688187.29,1382619.97,954628.2,659589.3,1717123.42,605377.63,35555299.51,5959952.77,176530.12,115232.03,-29416.36,5869238.32,1437963.39,4431274.93,2024-09-17 18:15:00
627,2024-09-18,2024-09-18,2024-09-18,30888334.74,2289753.95,4844700.43,929465.86,1622204.37,40574459.35,11074380.15,9583982.88,3233040.16,2290772.17,2746796.66,1419130.09,917500.69,630392.65,1682612.53,709774.41,34288382.39,6286076.96,194714.29,219895.86,39163.88,6350422.41,1555853.49,4794568.92,2024-09-18 18:15:00
628,2024-09-19,2024-09-19,2024-09-19,35641138.2,2802281.8,5645963.81,1230239.41,1550188.56,46869811.78,14020903.55,10972369.99,3692241.51,2904154.64,3181811.99,1599181.31,1094865.91,728995.45,2016741.19,676073.23,40887338.77,5982473.01,303112.4,59477.07,80354.55,5819192.23,1425702.1,4393490.13,2024-09-19 18:15:00
629,2024-09-20,2024-09-20,2024-09-20,36103336.45,2593734.96,5834956.57,1512212.94,1785381.2,47829622.12,13548941.88,11363951.23,3672607.6,2950538.66,3211658.81,1566079.61,1176291.4,748964.53,2043541.85,727151.58,41009727.15,6819894.97,253645.68,177546.31,-13515.3,6730280.3,1648918.67,5081361.63,2024-09-20 18:15:00
630,2024-09-21,2024-09-21,2024-09-21,34859892.01,2217671.4,4974064.12,1681653.23,1251230.82,44984511.58,12291275.71,10639696.41,3722646.37,2851415.64,2943374.0,1530247.17,1068197.11,671189.81,1862943.49,734528.95,38315514.66,6668996.92,207262.51,129004.55,-27356.0,6563382.96,1608028.83,4955354.13,2024-09-21 18:15:00
631,2024-09-22,2024-09-22,2024-09-22,38373087.29,2306704.01,6636188.94,1627797.88,1681499.27,50625277.39,14121012.12,12333237.71,3902170.37,2914205.19,3376743.24,1767954.23,1148059.58,786102.52,2238554.97,725428.19,43313468.12,7311809.27,251687.38,233051.59,-17208.54,7275964.94,1782611.41,5493353.53,2024-09-22 18:15:00
632,2024-09-23,2024-09-23,2024-09-23,36416841.86,2322729.67,5898118.54,1486438.03,1508170.5,47632298.6,13093367.12,11288814.69,3829959.8,2878150.08,3100857.8,1523621.81,1095300.24,767721.65,1908040.59,750935.35,40236769.13,7395529.47,338738.02,88342.65,1640.03,7146774.13,1750959.66,5395814.47,2024-09-23 18:15:00
633,2024-09-24,2024-09-24,2024-09-24,32764308.79,2395788.99,4582097.65,1293845.45,1716526.3,42752567.18,11944775.82,10143507.34,3422270.42,2443932.93,2933610.85,1480693.16,999521.34,701329.42,1676834.15,662729.41,36409204.84,6343362.34,156299.33,130869.22,16544.89,6334477.12,1551946.89,4782530.23,2024-09-24 18:15:00
634,2024-09-25,2024-09-25,2024-09-25,30546275.52,2239955.37,4989519.99,1029548.58,1393147.93,40198447.39,11239190.5,9749226.99,3130866.72,2422425.97,2739246.57,1239825.99,904499.65,691575.66,1647482.84,512063.15,34276404.04,5922043.35,69935.14,150496.45,240.86,6002845.52,1470697.15,4532148.37,2024-09-25 18:15:00
635,2024-09-26,2024-09-26,2024-09-26,31824152.55,2461496.26,4950349.13,1349465.52,1549570.11,42135033.57,11620689.4,10220781.68,3199193.31,2757542.62,2821243.66,1525757.71,966547.44,684314.19,1703910.64,592897.61,36092878.26,6042155.31,111945.61,118141.32,-16478.94,6031872.08,1477808.66,4554063.42,2024-09-26 18:15:00
636,2024-09-27,2024-09-27,2024-09-27,36353994.9,2659776.6,5573809.23,1226511.23,1526042.17,47340134.13,13560007.32,11539244.4,3684806.5,2842194.75,3117977.32,1659478.18,1181867.94,734980.69,1765881.12,743674.27,40830112.49,6510021.64,138347.58,119125.59,89310.6,6580110.25,1612127.01,4967983.24,2024-09-27 18:15:00
637,2024-09-28,2024-09-28,2024-09-28,37208244.42,2136955.33,5567535.95,1174215.64,1359190.25,47446141.59,13668244.3,11037402.91,4134228.8,2699791.76,3378859.69,1767775.2,1122315.64,711168.32,1898862.38,833362.25,41252011.25,6194130.34,131623.84,145416.23,-7827.66,6200095.07,1519023.29,4681071.78,2024-09-28 18:15:00
638,2024-09-29,2024-09-29,2024-09-29,34986950.56,2176889.22,5375258.8,1166215.62,1307651.63,45012965.83,12362080.58,11089418.93,3789450.02,2653980.77,2898649.19,1429918.2,961916.71,733463.18,1868730.28,790541.14,38578149.0,6434816.83,146461.85,138617.6,-25367.94,6401604.64,1568393.14,4833211.5,2024-09-29 18:15:00
639,2024-09-30,2024-09-30,2024-09-30,34289318.48,2305115.54,4717016.81,1398232.98,1437435.93,44147119.74,11851037.85,10602697.2,3704535.89,2479617.65,2821476.58,1601079.33,1127403.67,701172.33,1806189.27,847226.23,37542436.0,6604683.74,181866.63,114528.26,40528.58,6577873.95,1611579.12,4966294.83,2024-09-30 18:15:00
640,2024-10-01,2024-10-01,2024-10-01,33477680.07,2387659.75,4770067.29,1254608.7,1615745.52,43505761.33,12554304.35,10561731.97,3340484.1,2484730.69,2907750.55,1560619.53,1071332.84,692423.9,1733065.4,694826.79,37601270.12,5904491.21,190556.5,175027.47,39232.96,5928195.14,1452407.81,4475787.33,2024-10-01 18:15:00
641,2024-10-02,2024-10-02,2024-10-02,30057866.6,2875577.62,4807065.05,1143356.07,1446435.77,40330301.11,11744426.45,9584520.64,2995526.48,2541331.68,2681315.92,1356531.29,884253.97,655872.71,1656102.85,571616.32,34671498.31,5658802.8,173106.33,145177.42,64441.42,5695315.31,1395352.25,4299963.06,2024-10-02 18:15:00
642,2024-10-03,2024-10-03,2024-10-03,33812104.23,2683383.3,4927588.99,1246026.92,1527924.73,44197028.17,12977070.38,10617399.5,3735060.93,2504254.46,3058220.65,1469405.92,1036505.68,730107.9,1820237.31,657302.42,38605565.15,5591463.02,132235.98,174370.59,87392.01,5720989.64,1401642.46,4319347.18,2024-10-03 18:15:00
643,2024-10-04,2024-10-04,2024-10-04,38030632.7,2677448.76,5743925.24,1247493.66,1230917.15,48930417.51,14300278.71,12106015.97,4102361.62,3030602.57,3341567.47,1557440.9,1116193.43,796084.94,2058630.45,722823.14,43131999.2,5798418.31,272000.34,185077.21,16356.5,5727851.68,1403323.66,4324528.02,2024-10-04 18:15:00
644,2024-10-05,2024-10-05,2024-10-05,38952075.84,2441710.37,6193868.59,1348306.17,1520178.19,50456139.16,15283245.21,11781389.08,4080362.03,3081721.12,3383540.82,1579700.01,1262178.41,798694.54,2020150.24,715681.97,43986663.43,6469475.73,283528.17,201723.59,-13261.6,6374409.55,1561730.34,4812679.21,2024-10-05 18:15:00
645,2024-10-06,2024-10-06,2024-10-06,37065879.66,2442287.1,6292409.19,1297282.04,1786355.79,48884213.78,14546631.8,11211458.07,3858805.56,2903987.02,3324159.56,1588616.27,1145969.24,742972.5,2068329.47,770704.15,42161633.64,6722580.14,308085.83,236607.79,-85357.99,6565744.11,1608607.31,4957136.8,2024-10-06 18:15:00
646,2024-10-07,2024-10-07,2024-10-07,35209175.18,2213727.2,4983696.83,1128846.77,1725567.95,45261013.93,14249439.85,11209018.07,3379361.24,2791792.12,3076134.55,1425199.12,1081323.64,696440.96,1781656.16,717793.38,40408159.09,4852854.84,212252.45,113455.41,-43686.13,4710371.67,1154041.06,3556330.61,2024-10-07 18:15:00
647,2024-10-08,2024-10-08,2024-10-08,34501737.21,2666607.74,6333822.78,1235659.5,1574345.49,46312172.72,14795013.11,10311629.88,3894365.64,2694767.11,3297756.14,1722416.62,1098349.14,780279.52,1863830.36,585964.07,41044371.59,5267801.13,181244.54,197291.9,7439.01,5291287.5,1296365.44,3994922.06,2024-10-08 18:15:00
648,2024-10-09,2024-10-09,2024-10-09,30835164.41,2613484.97,4878142.68,1013564.87,1637456.42,40977813.35,11117306.59,10376132.83,3502170.7,2603014.51,2766278.05,1270144.05,892488.51,638287.38,1784521.89,703848.86,35654193.37,5323619.98,234399.7,66287.07,-50272.45,5105234.9,1250782.55,3854452.35,2024-10-09 18:15:00
649,2024-10-10,2024-10-10,2024-10-10,35147542.83,2778952.62,5514220.2,1390196.58,1432814.49,46263726.72,12367891.16,10985787.8,3613435.79,2725163.86,3036651.36,1586743.63,1207857.74,677946.67,1825760.19,524001.14,38551239.34,7712487.38,230425.66,37441.81,-68063.93,7451439.6,1825602.7,5625836.9,2024-10-10 18:15:00
650,2024-10-11,2024-10-11,2024-10-11,36137732.35,2482152.96,5702664.63,1472910.14,1901066.14,47696526.22,13815535.81,11479967.92,3714247.98,2854203.02,3214602.88,1663245.13,1192102.89,818452.1,1908426.21,694224.66,41355008.6,6341517.62,253228.73,261208.53,3996.76,6353494.18,1556606.07,4796888.11,2024-10-11 18:15:00
651,2024-10-12,2024-10-12,2024-10-12,39713865.22,2501038.64,5315894.62,1280650.26,1985702.33,50797151.07,14994952.36,11425214.38,4367988.27,3021615.04,3149423.37,1763423.02,1162184.19,764884.27,1987201.49,878721.15,43515607.54,7281543.53,266963.21,151244.35,35434.89,7201259.56,1764308.59,5436950.97,2024-10-12 18:15:00
652,2024-10-13,2024-10-13,2024-10-13,37874838.5,2569190.49,6272086.69,1399212.38,1622406.94,49737735.0,14414575.55,11882391.77,3907352.63,3136880.4,3329180.62,1735378.28,1208019.81,797556.87,1977527.6,806486.57,43195350.1,6542384.9,223088.06,149971.35,-10072.68,6459195.51,1582502.9,4876692.61,2024-10-13 18:15:00
653,2024-10-14,2024-10-14,2024-10-14,35554737.03,2720877.03,5072897.6,1574755.86,2085535.09,47008802.61,14009785.16,11842932.29,4152995.33,2944317.93,3252349.37,1687277.58,1196899.44,775229.83,1937117.34,671570.21,42470474.48,4538328.13,219080.18,84803.54,40552.97,4444604.46,1088928.09,3355676.37,2024-10-14 18:15:00
654,2024-10-15,2024-10-15,2024-10-15,32380870.63,2245314.83,5397722.11,1064307.61,1461084.48,42549299.66,12284115.77,10118695.68,3442028.84,2340211.48,2902048.1,1408728.84,1024740.8,680925.73,1789615.61,805783.62,36796894.47,5752405.19,160550.49,81185.72,28875.92,5701916.34,1396969.5,4304946.84,2024-10-15 18:15:00
655,2024-10-16,2024-10-16,2024-10-16,32306717.34,2699645.81,4802182.73,1254649.6,1352092.96,42415288.44,12083300.2,10344271.06,3388459.92,2619683.96,2867151.01,1449546.78,1117012.19,573533.68,1737841.01,598897.64,36779697.45,5635590.99,121127.07,106864.12,53227.42,5674555.46,1390266.09,4284289.37,2024-10-16 18:15:00
656,2024-10-17,2024-10-17,2024-10-17,33827151.7,2550220.98,5885098.61,1275301.84,1455463.74,44993236.87,12904244.39,10340658.21,3676721.95,2509102.81,3072969.61,1503353.49,1276763.02,737461.11,1822809.44,494750.04,38338834.07,6654402.8,56765.58,175493.05,99124.32,6872254.59,1683702.37,5188552.22,2024-10-17 18:15:00
657,2024-10-18,2024-10-18,2024-10-18,36077147.07,2342527.08,5172553.06,1534225.6,1549036.5,46675489.31,13565852.58,10676380.62,3738390.45,2799410.77,3230247.86,1708558.68,1111381.55,808721.15,1826684.44,742396.03,40208024.13,6467465.18,182992.68,102572.2,118567.01,6505611.71,1593874.87,4911736.84,2024-10-18 18:15:00
658,2024-10-19,2024-10-19,2024-10-19,37273025.86,2136499.82,6430555.96,1463539.95,2032343.1,49335964.69,14874152.77,12067936.3,4255112.38,2993483.24,3446140.16,1884620.62,1140953.65,828179.76,1968964.03,564550.11,44024093.02,5311871.67,213664.4,149823.9,32776.5,5280807.67,1293797.88,3987009.79,2024-10-19 18:15:00
659,2024-10-20,2024-10-20,2024-10-20,40039355.5,2540875.96,6119518.76,1429051.97,1537263.12,51666065.31,14910331.41,12761598.9,4411725.08,3097061.59,3507862.95,1633274.5,1163307.24,716918.63,1998492.3,689075.63,44889648.23,6776417.08,328657.1,134387.25,-19552.3,6562594.93,1607835.76,4954759.17,2024-10-20 18:15:00
660,2024-10-21,2024-10-21,2024-10-21,32070421.16,2871782.5,5862582.8,1232639.89,1426820.7,43464247.05,12646860.14,10114122.16,3751034.24,2716622.26,2884625.46,1301223.86,898824.9,787887.03,1830055.14,706098.45,37637353.64,5826893.41,228803.39,192339.52,3685.46,5794115.0,1419558.18,4374556.82,2024-10-21 18:15:00
661,2024-10-22,2024-10-22,2024-10-22,31807614.79,2923900.92,6031671.13,1234377.07,1419412.7,43416976.61,13023540.04,10322742.68,3594511.95,2742226.22,2708045.17,1525597.15,1123293.47,637107.16,1832591.93,611236.56,38120892.33,5296084.28,157325.52,179237.27,70800.03,5388796.06,1320255.03,4068541.03,2024-10-22 18:15:00
662,2024-10-23,2024-10-23,2024-10-23,34012652.68,2656610.01,5687554.62,1257603.66,1808584.81,45423005.78,13294049.52,10821973.14,3648837.87,2665403.93,3132204.54,1641621.3,1066067.01,677783.04,1859587.36,734091.14,39541618.85,5881386.93,151964.82,124303.06,-39462.34,5814262.83,1424494.39,4389768.44,2024-10-23 18:15:00
663,2024-10-24,2024-10-24,2024-10-24,31719970.88,2994043.99,5510596.64,996552.94,1781337.67,43002502.12,13168331.33,10454713.97,3535772.62,2518682.74,2925477.64,1630394.91,1088523.78,721662.73,1791577.83,545435.19,38380572.74,4621929.38,170670.81,183700.46,64522.5,4699481.53,1151372.97,3548108.56,2024-10-24 18:15:00
664,2024-10-25,2024-10-25,2024-10-25,37591068.58,2583595.24,5765138.85,1656040.66,1498256.0,49094099.33,14053309.15,11485354.34,3959882.42,2989442.38,3304294.02,1741651.5,1257529.56,807737.43,2077384.85,820704.1,42497289.75,6596809.58,151129.79,144546.16,-6271.83,6583954.12,1613068.76,4970885.36,2024-10-25 18:15:00
665,2024-10-26,2024-10-26,2024-10-26,36824248.72,2795179.38,6405824.43,1536103.87,1232828.8,48794185.2,13880631.96,12017640.88,4310047.52,2750469.85,3202064.58,1795214.29,1091942.85,784626.85,2007969.2,566896.07,42407504.05,6386681.15,74237.35,134545.03,11773.36,6458762.19,1582396.74,4876365.45,2024-10-26 18:15:00
666,2024-10-27,2024-10-27,2024-10-27,34480720.61,2507768.81,4945404.16,1140083.85,1375477.05,44449454.48,13302341.06,10764378.8,3848287.55,2647812.49,3063914.41,1658859.04,1004725.63,685881.47,1915345.49,783966.73,39675512.67,4773941.81,89304.95,141448.09,-36272.83,4789812.12,1173503.97,3616308.15,2024-10-27 18:15:00
667,2024-10-28,2024-10-28,2024-10-28,31874891.84,2498926.96,5000486.54,1146691.09,1919547.48,42440543.91,12759670.87,9922233.03,3493034.41,2760512.65,2821681.93,1567310.42,1129641.24,735530.99,1674886.82,596259.4,37460761.76,4979782.15,240624.51,162223.04,-59632.45,4841748.23,1186228.32,3655519.91,2024-10-28 18:15:00
668,2024-10-29,2024-10-29,2024-10-29,31854322.55,2469210.22,4528095.52,1136139.64,1722442.24,41710210.17,12026507.05,9793605.5,3297894.62,2355838.48,2791712.57,1491653.93,996661.4,665723.07,1688303.95,753383.04,35861283.61,5848926.56,267487.31,92314.28,-11381.1,5662372.43,1387281.25,4275091.18,2024-10-29 18:15:00
669,2024-10-30,2024-10-30,2024-10-30,31543685.81,2184074.24,4883871.53,1001421.53,1603437.41,41216490.52,12809921.57,9929562.21,3669847.76,2472150.59,2756889.56,1295664.32,948373.67,594926.37,1660958.08,548961.42,36687255.55,4529234.97,187487.79,132455.75,57555.92,4531758.85,1110280.92,3421477.93,2024-10-30 18:15:00
670,2024-10-31,2024-10-31,2024-10-31,31202019.97,2889302.18,4891013.61,947115.51,1947724.17,41877175.44,13274286.46,10192639.87,3497736.27,2480096.05,2843447.79,1423123.62,939398.85,721640.05,1757620.95,789365.1,37919355.01,3957820.43,174021.37,243270.06,-33286.37,3993782.75,978476.77,3015305.98,2024-10-31 18:15:00
671,2024-11-01,2024-11-01,2024-11-01,38588416.04,2632857.16,5467553.2,1320471.0,2078163.95,50087461.35,14616608.92,11700180.99,4135119.25,3356651.48,3240795.79,1733030.03,1191471.33,812382.81,1945837.17,655378.29,43387456.06,6700005.29,115812.83,181413.96,73381.28,6838987.7,1675551.99,5163435.71,2024-11-01 18:15:00
672,2024-11-02,2024-11-02,2024-11-02,39631399.67,2601649.66,6779363.24,1490228.31,1675467.82,52178108.7,16349363.16,13103466.71,4663607.42,3098670.89,3554639.07,1763639.94,1370293.23,893028.68,2252631.32,595461.93,47644802.35,4533306.35,196374.19,178439.81,-27113.06,4488258.91,1099623.43,3388635.48,2024-11-02 18:15:00
673,2024-11-03,2024-11-03,2024-11-03,38835143.43,2521557.55,5814544.24,1215770.2,1679176.79,50066192.21,13768383.83,12390535.22,4067439.26,2981970.81,3282250.61,1698434.89,1253064.52,829724.4,2094902.74,755308.92,43122015.2,6944177.01,237545.96,163696.11,-45570.58,6824756.58,1672065.36,5152691.22,2024-11-03 18:15:00
674,2024-11-04,2024-11-04,2024-11-04,36946021.12,2743269.11,5689740.59,1395360.4,1565194.06,48339585.28,14982482.97,11558072.54,3968968.16,2799234.45,3172449.28,1795064.21,1173329.52,889043.42,2108835.76,844394.82,43291875.13,5047710.15,266296.44,175873.71,10419.44,4967706.86,1217088.18,3750618.68,2024-11-04 18:15:00
675,2024-11-05,2024-11-05,2024-11-05,36008842.24,3187349.73,4929192.27,1535784.64,1625255.91,47286424.79,13758251.24,11319504.18,3903913.57,2885794.3,3251910.13,1536162.71,1247547.41,741925.41,1935865.71,784083.49,41364958.15,5921466.64,240156.96,69712.4,31462.68,5782484.76,1416708.77,4365775.99,2024-11-05 18:15:00
676,2024-11-06,2024-11-06,2024-11-06,34668809.92,3266244.92,5334166.78,1450057.98,1382595.86,46101875.46,14275064.84,11558298.02,3610487.61,2849580.03,2997080.3,1641139.39,1202966.79,738371.94,1852120.77,798758.45,41523868.14,4578007.32,275327.05,246931.09,7499.78,4557111.14,1116492.23,3440618.91,2024-11-06 18:15:00
677,2024-11-07,2024-11-07,2024-11-07,36934432.43,2429646.38,5587939.97,1371797.15,1381775.75,47705591.68,13863798.63,11985335.65,4052301.87,2783265.41,3280564.93,1652182.19,1168843.45,797629.41,2002950.71,792916.57,42379788.82,5325802.86,330901.9,211776.04,7731.74,5214408.74,1277530.14,3936878.6,2024-11-07 18:15:00
678,2024-11-08,2024-11-08,2024-11-08,39929279.35,2726613.29,5860511.09,1201320.12,1334873.66,51052597.51,15309568.25,12507892.32,4121500.02,3265639.05,3430874.1,1648229.8,1437854.52,801332.17,2172076.03,682035.35,45377001.61,5675595.9,194066.89,139671.73,72145.38,5693346.12,1394869.8,4298476.32,2024-11-08 18:15:00
679,2024-11-09,2024-11-09,2024-11-09,40653977.91,2577819.65,6250504.15,1597066.9,1901681.92,52981050.53,15512655.85,11861247.33,4323002.56,3274927.78,3375075.52,1687276.76,1251882.1,890221.4,2115446.92,875926.9,45167663.12,7813387.41,425516.63,160541.68,4991.52,7553403.98,1850583.98,5702820.0,2024-11-09 18:15:00
680,2024-11-10,2024-11-10,2024-11-10,38707320.03,3037038.99,5886423.0,1454886.38,1367435.73,50453104.13,15089927.84,12307885.3,4094680.55,3206582.24,3518042.06,1543732.29,1293972.92,658543.53,1917399.85,766164.08,44396930.66,6056173.47,70186.6,123125.78,-21077.12,6088035.53,1491568.7,4596466.83,2024-11-10 18:15:00
681,2024-11-11,2024-11-11,2024-11-11,35796151.52,2883197.41,6146760.91,1380355.04,2076475.04,48282939.92,15443345.69,11529150.84,3945912.18,2897729.29,3264916.9,1688510.13,1130328.01,769012.85,1847334.34,655708.27,43171948.5,5110991.42,134282.31,163288.33,-52968.73,5087028.71,1246322.03,3840706.68,2024-11-11 18:15:00
682,2024-11-12,2024-11-12,2024-11-12,35757462.95,2678841.68,4789959.8,1567752.64,1535241.98,46329259.05,13935479.91,11021232.0,3744049.96,2859884.45,3140579.47,1569334.64,1174644.67,736496.58,1917664.28,711557.57,40810923.53,5518335.52,212739.04,138890.34,57234.39,5501721.21,1347921.7,4153799.51,2024-11-12 18:15:00
683,2024-11-13,2024-11-13,2024-11-13,34350638.42,2842939.79,5873251.26,1177811.35,2033542.85,46278183.67,14961248.35,12063650.31,3945416.89,2793384.05,3193865.0,1497027.29,1093434.05,734008.31,2004321.28,688959.44,42975314.97,3302868.7,237965.86,142077.64,-21484.46,3185496.02,780446.52,2405049.5,2024-11-13 18:15:00
684,2024-11-14,2024-11-14,2024-11-14,36669768.78,2722308.47,4823594.77,912071.26,1609010.67,46736753.95,13957373.82,11784879.25,3913659.32,3055323.9,3271499.94,1413683.51,1154026.38,706803.34,1825011.45,833409.1,41915670.01,4821083.94,187337.85,99996.21,-14628.44,4719113.86,1156182.9,3562930.96,2024-11-14 18:15:00
685,2024-11-15,2024-11-15,2024-11-15,39550178.18,3200240.74,5794272.48,1293858.54,1366469.6,51205019.54,16268778.11,12492800.83,4334366.9,3141366.11,3451323.48,1785284.6,1412500.9,865678.35,2078486.02,715346.68,46545931.98,4659087.56,209165.6,139279.55,45562.73,4634764.24,1135517.24,3499247.0,2024-11-15 18:15:00
