id,date,total_revenue,total_operating_cost,gross_profit,non_operating_income,non_operating_expense,pre_tax_income,tax_provision,net_income,operating_margin,net_margin,ebitda,created_at
1014,2025-10-10,51146066.76,43947445.96,7198620.8,205297.17,344892.09,7059025.88,1729461.34,5329564.54,14.07,10.42,9317674.77,2025-10-10 18:10:00
1015,2025-10-11,49495653.23,43523675.67,5971977.56,238394.77,240010.58,5970361.75,1462738.63,4507623.12,12.07,9.11,7879104.64,2025-10-11 18:10:00
1016,2025-10-12,49367277.58,43323866.01,6043411.57,250240.26,218430.12,6075221.71,1488429.32,4586792.39,12.24,9.29,8170663.57,2025-10-12 18:10:00
1017,2025-10-13,47781636.66,42224883.06,5556753.6,246502.89,96952.24,5706304.25,1398044.54,4308259.71,11.63,9.02,7492103.64,2025-10-13 18:10:00
1018,2025-10-14,47015458.37,40754796.3,6260662.07,376123.67,421708.06,6215077.68,1522694.03,4692383.65,13.32,9.98,8223569.71,2025-10-14 18:10:00
1019,2025-10-15,45425983.28,40033339.08,5392644.2,141674.3,358088.16,5176230.34,1268176.43,3908053.91,11.87,8.6,7133724.97,2025-10-15 18:10:00
1020,2025-10-16,49029422.29,43010036.4,6019385.89,392235.38,360205.34,6051415.93,1482596.9,4568819.03,12.28,9.32,7961491.66,2025-10-16 18:10:00
1021,2025-10-17,51838372.99,45732622.73,6105750.26,135545.34,347143.56,5894152.04,1444067.25,4450084.79,11.78,8.58,8082942.59,2025-10-17 18:10:00
1022,2025-10-18,50707291.97,44331439.78,6375852.19,257517.14,101414.58,6531954.75,1600328.91,4931625.84,12.57,9.73,8532523.79,2025-10-18 18:10:00
1023,2025-10-19,52672501.4,45130953.6,7541547.8,142623.24,236910.25,7447260.79,1824578.89,5622681.9,14.32,10.67,9688462.78,2025-10-19 18:10:00
1024,2025-10-20,48937343.1,43000994.5,5936348.6,242698.18,268560.22,5910486.56,1448069.21,4462417.35,12.13,9.12,7984716.89,2025-10-20 18:10:00
1025,2025-10-21,44359256.02,39112250.0,5247006.02,264966.01,170220.1,5341751.93,1308729.22,4033022.71,11.83,9.09,7069954.99,2025-10-21 18:10:00
1026,2025-10-22,45120517.32,39550407.99,5570109.33,205247.55,117897.93,5657458.95,1386077.44,4271381.51,12.34,9.47,7451757.3,2025-10-22 18:10:00
1027,2025-10-23,43694282.28,38634873.21,5059409.07,260401.35,176755.36,5143055.06,1260048.49,3883006.57,11.58,8.89,6828758.22,2025-10-23 18:10:00
1028,2025-10-24,50658797.33,45020393.94,5638403.39,195769.74,308931.83,5525241.3,1353684.12,4171557.18,11.13,8.23,7699947.02,2025-10-24 18:10:00
1029,2025-10-25,51312182.23,44063893.75,7248288.48,73130.32,312942.63,7008476.17,1717076.66,5291399.51,14.13,10.31,9345027.47,2025-10-25 18:10:00
1030,2025-10-26,52280592.79,45572413.7,6708179.09,284409.75,408575.22,6584013.62,1613083.34,4970930.28,12.83,9.51,8883493.39,2025-10-26 18:10:00
1031,2025-10-27,49326044.88,43240562.65,6085482.23,224234.1,499493.26,5810223.07,1423504.65,4386718.42,12.34,8.89,8139822.11,2025-10-27 18:10:00
1032,2025-10-28,48164395.85,42332479.21,5831916.64,182089.31,355044.95,5658961.0,1386445.44,4272515.56,12.11,8.87,7999314.45,2025-10-28 18:10:00
1033,2025-10-29,45120691.84,39722039.68,5398652.16,175255.88,254882.3,5319025.74,1303161.31,4015864.43,11.96,8.9,7362413.1,2025-10-29 18:10:00
1034,2025-10-30,47997368.27,42867397.22,5129971.05,245260.44,460806.08,4914425.41,1204034.23,3710391.18,10.69,7.73,6969799.54,2025-10-30 18:10:00
1035,2025-10-31,48359614.07,42496758.75,5862855.32,158532.52,137154.01,5884233.83,1441637.29,4442596.54,12.12,9.19,7835218.71,2025-10-31 18:10:00
1036,2025-11-01,56650651.58,48939705.69,7710945.89,286814.73,113301.3,7884459.32,1931692.53,5952766.79,13.61,10.51,9999131.21,2025-11-01 18:10:00
1037,2025-11-02,54753236.94,47491734.82,7261502.12,344012.15,231417.47,7374096.8,1806653.72,5567443.08,13.26,10.17,9611521.77,2025-11-02 18:10:00
1038,2025-11-03,48537775.21,42864479.83,5673295.38,368406.82,370070.19,5671632.01,1389549.84,4282082.17,11.69,8.82,7640355.61,2025-11-03 18:10:00
1039,2025-11-04,49716792.69,43487279.13,6229513.56,328468.4,315061.31,6242920.65,1529515.56,4713405.09,12.53,9.48,8302526.49,2025-11-04 18:10:00
1040,2025-11-05,49297436.33,44272635.85,5024800.48,233798.92,184537.69,5074061.71,1243145.12,3830916.59,10.19,7.77,6873178.65,2025-11-05 18:10:00
1041,2025-11-06,49996139.75,44036189.16,5959950.59,244306.02,227273.0,5976983.61,1464360.98,4512622.63,11.92,9.03,7896281.02,2025-11-06 18:10:00
1042,2025-11-07,53998673.35,47691337.55,6307335.8,210574.7,189915.12,6327995.38,1550358.87,4777636.51,11.68,8.85,8690752.99,2025-11-07 18:10:00
1043,2025-11-08,58141179.07,51755516.4,6385662.67,221025.71,204481.55,6402206.83,1568540.67,4833666.16,10.98,8.31,8773832.91,2025-11-08 18:10:00
1044,2025-11-09,54927806.65,49171084.81,5756721.84,319023.32,499959.24,5575785.92,1366067.55,4209718.37,10.48,7.66,7926497.08,2025-11-09 18:10:00
1045,2025-11-10,50494612.94,43961711.94,6532901.0,203934.36,288482.29,6448353.07,1579846.5,4868506.57,12.94,9.64,8621575.64,2025-11-10 18:10:00
1046,2025-11-11,48833220.43,43785829.12,5047391.31,246566.23,465828.11,4828129.43,1182891.71,3645237.72,10.34,7.46,6972416.96,2025-11-11 18:10:00
1047,2025-11-12,50686877.79,45331922.87,5354954.92,154911.05,213897.17,5295968.8,1297512.36,3998456.44,10.56,7.89,7411571.93,2025-11-12 18:10:00
1048,2025-11-13,50766338.85,44750924.08,6015414.77,332797.16,354463.27,5993748.66,1468468.42,4525280.24,11.85,8.91,7986218.52,2025-11-13 18:10:00
1049,2025-11-14,52284901.59,45313479.91,6971421.68,209992.63,337455.4,6843958.91,1676769.93,5167188.98,13.33,9.88,9053245.33,2025-11-14 18:10:00
1050,2025-11-15,56404049.25,49926722.09,6477327.16,345867.87,437659.5,6385535.53,1564456.2,4821079.33,11.48,8.55,8754668.57,2025-11-15 18:10:00
1051,2025-11-16,52569392.91,45941461.68,6627931.23,181062.93,342179.28,6466814.88,1584369.65,4882445.23,12.61,9.29,8871648.06,2025-11-16 18:10:00
1052,2025-11-17,49633009.51,42999913.3,6633096.21,167011.81,395583.36,6404524.66,1569108.54,4835416.12,13.36,9.74,8702597.6,2025-11-17 18:10:00
1053,2025-11-18,47784472.2,41914030.98,5870441.22,310219.07,339670.91,5840989.38,1431042.4,4409946.98,12.29,9.23,7875371.88,2025-11-18 18:10:00
1054,2025-11-19,54023736.98,48476984.76,5546752.22,192377.92,206233.25,5532896.89,1355559.74,4177337.15,10.27,7.73,7759636.77,2025-11-19 18:10:00
1055,2025-11-20,48269292.19,43554545.16,4714747.03,103689.66,360351.0,4458085.69,1092230.99,3365854.7,9.77,6.97,6753365.52,2025-11-20 18:10:00
1056,2025-11-21,57263281.23,49450314.98,7812966.25,168359.15,331772.11,7649553.29,1874140.56,5775412.73,13.64,10.09,10085729.91,2025-11-21 18:10:00
1057,2025-11-22,55559078.55,49745981.96,5813096.59,321412.77,247046.82,5887462.54,1442428.32,4445034.22,10.46,8.0,8029956.11,2025-11-22 18:10:00
1058,2025-11-23,54596855.47,47929650.17,6667205.3,307977.08,403359.14,6571823.24,1610096.69,4961726.55,12.21,9.09,8939056.16,2025-11-23 18:10:00
1059,2025-11-24,51186076.95,45407182.34,5778894.61,171793.19,401458.4,5549229.4,1359561.2,4189668.2,11.29,8.19,7856091.08,2025-11-24 18:10:00
1060,2025-11-25,49371349.83,43526672.95,5844676.88,175387.87,248479.57,5771585.18,1414038.37,4357546.81,11.84,8.83,7867876.84,2025-11-25 18:10:00
1061,2025-11-26,51307103.08,45405717.98,5901385.1,282677.7,271869.68,5912193.12,1448487.31,4463705.81,11.5,8.7,7992344.37,2025-11-26 18:10:00
1062,2025-11-27,52839404.82,47591125.24,5248279.58,342076.01,170447.21,5419908.38,1327877.55,4092030.83,9.93,7.74,7514042.54,2025-11-27 18:10:00
1063,2025-11-28,55038712.35,48524621.58,6514090.77,241994.25,131572.56,6624512.46,1623005.55,5001506.91,11.84,9.09,8878461.91,2025-11-28 18:10:00
1064,2025-11-29,57340460.17,51414947.26,5925512.91,305702.5,316254.62,5914960.79,1449165.39,4465795.4,10.33,7.79,8222614.83,2025-11-29 18:10:00
1065,2025-11-30,55537169.21,48382511.7,7154657.51,322679.26,421199.94,7056136.83,1728753.52,5327383.31,12.88,9.59,9285074.21,2025-11-30 18:10:00
1066,2025-12-01,56422849.3,49851901.04,6570948.26,436120.69,273846.53,6733222.42,1649639.49,5083582.93,11.65,9.01,8824068.06,2025-12-01 18:10:00
1067,2025-12-02,54009044.31,49012012.58,4997031.73,149412.03,478281.81,4668161.95,1143699.68,3524462.27,9.25,6.53,7138736.61,2025-12-02 18:10:00
1068,2025-12-03,57518194.02,52441272.94,5076921.08,201136.23,321518.19,4956539.12,1214352.08,3742187.04,8.83,6.51,7506928.03,2025-12-03 18:10:00
1069,2025-12-04,60970060.31,53892533.86,7077526.45,228045.71,341309.26,6964262.9,1706244.41,5258018.49,11.61,8.62,9661483.1,2025-12-04 18:10:00
1070,2025-12-05,63192195.02,57301321.26,5890873.76,362804.48,342616.49,5911061.75,1448210.13,4462851.62,9.32,7.06,8384019.99,2025-12-05 18:10:00
1071,2025-12-06,65062763.7,56189796.85,8872966.85,268196.74,518106.83,8623056.76,2112648.91,6510407.85,13.64,10.01,11466904.91,2025-12-06 18:10:00
1072,2025-12-07,62139373.38,55665601.86,6473771.52,308731.32,253664.04,6528838.8,1599565.51,4929273.29,10.42,7.93,8883628.6,2025-12-07 18:10:00
1073,2025-12-08,57345330.41,49643179.18,7702151.23,268534.67,329281.46,7641404.44,1872144.09,5769260.35,13.43,10.06,10064868.75,2025-12-08 18:10:00
1074,2025-12-09,54151509.29,49644547.95,4506961.34,243822.89,265627.02,4485157.21,1098863.52,3386293.69,8.32,6.25,6723524.78,2025-12-09 18:10:00
1075,2025-12-10,54176213.31,48311272.81,5864940.5,252520.47,264210.02,5853250.95,1434046.48,4419204.47,10.83,8.16,8150292.69,2025-12-10 18:10:00
1076,2025-12-11,58175966.95,52809180.4,5366786.55,351665.06,353146.08,5365305.53,1314499.85,4050805.68,9.23,6.96,7795382.84,2025-12-11 18:10:00
1077,2025-12-12,63651565.92,57730862.45,5920703.47,193763.1,367482.99,5746983.58,1408010.98,4338972.6,9.3,6.82,8588678.23,2025-12-12 18:10:00
1078,2025-12-13,70974652.01,63674779.88,7299872.13,303580.99,575131.92,7028321.2,1721938.69,5306382.51,10.29,7.48,10045668.28,2025-12-13 18:10:00
1079,2025-12-14,64104632.66,57617713.01,6486919.65,171613.45,383246.44,6275286.66,1537445.23,4737841.43,10.12,7.39,9054983.99,2025-12-14 18:10:00
1080,2025-12-15,61965649.79,55770125.6,6195524.19,299903.54,440576.48,6054851.25,1483438.56,4571412.69,10.0,7.38,8824314.39,2025-12-15 18:10:00
1081,2025-12-16,58989779.76,52785307.83,6204471.93,248152.7,374320.25,6078304.38,1489184.57,4589119.81,10.52,7.78,8575397.17,2025-12-16 18:10:00
1082,2025-12-17,59264769.04,52961900.58,6302868.46,361744.13,521975.52,6142637.07,1504946.08,4637690.99,10.64,7.83,8588038.02,2025-12-17 18:10:00
1083,2025-12-18,60420417.49,54057278.11,6363139.38,271454.75,325982.05,6308612.08,1545609.96,4763002.12,10.53,7.88,8913605.1,2025-12-18 18:10:00
1084,2025-12-19,64812882.45,58185330.16,6627552.29,248508.23,350045.12,6526015.4,1598873.77,4927141.63,10.23,7.6,9228759.16,2025-12-19 18:10:00
1085,2025-12-20,67259313.26,60312196.79,6947116.47,277776.59,503777.45,6721115.61,1646673.32,5074442.29,10.33,7.54,9811956.66,2025-12-20 18:10:00
1086,2025-12-21,69489626.07,62534809.72,6954816.35,492343.47,373019.92,7074139.9,1733164.28,5340975.62,10.01,7.69,9801971.57,2025-12-21 18:10:00
1087,2025-12-22,58518995.95,52563073.56,5955922.39,125516.17,409444.74,5671993.82,1389638.49,4282355.33,10.18,7.32,8330867.32,2025-12-22 18:10:00
1088,2025-12-23,54050928.38,48584012.93,5466915.45,192352.44,577038.46,5082229.43,1245146.21,3837083.22,10.11,7.1,7793526.11,2025-12-23 18:10:00
1089,2025-12-24,58059411.99,51068255.76,6991156.23,264403.26,234681.64,7020877.85,1720115.07,5300762.78,12.04,9.13,9258144.99,2025-12-24 18:10:00
1090,2025-12-25,61260177.88,55956785.88,5303392.0,217189.4,555221.88,4965359.52,1216513.08,3748846.44,8.66,6.12,7946850.26,2025-12-25 18:10:00
1091,2025-12-26,64540961.45,56695351.88,7845609.57,337937.93,323710.79,7859836.71,1925659.99,5934176.72,12.16,9.19,10429892.01,2025-12-26 18:10:00
1092,2025-12-27,67251184.04,60645057.26,6606126.78,296932.26,583428.05,6319630.99,1548309.59,4771321.4,9.82,7.09,9379804.67,2025-12-27 18:10:00
1093,2025-12-28,75279710.65,68851394.67,6428315.98,367664.4,554968.93,6241011.45,1529047.81,4711963.64,8.54,6.26,9534185.98,2025-12-28 18:10:00
1094,2025-12-29,64940967.4,59121617.05,5819350.35,303712.16,467617.52,5655444.99,1385584.02,4269860.97,8.96,6.57,8440323.65,2025-12-29 18:10:00
1095,2025-12-30,61388930.98,54031211.42,7357719.56,266761.42,349798.65,7274682.33,1782297.17,5492385.16,11.99,8.95,9804487.81,2025-12-30 18:10:00
1096,2025-12-31,62602251.36,56114326.82,6487924.54,160497.42,344249.37,6304172.59,1544522.28,4759650.31,10.36,7.6,9019889.29,2025-12-31 18:10:00
