id,date,passenger_mainline,passenger_regional,cargo_mail,ancillary_bags,ancillary_seats,ancillary_wifi,ancillary_other,loyalty_program,contract_carrier,total_revenue,load_factor,rasm,asm,rpm,created_at
692,2024-11-22,32485586.87,6482513.8,2436569.75,2961369.84,1815453.38,1121438.33,594520.77,1578902.41,1704498.62,51180853.77,75.5,8.2551,619990607,468078421,2024-11-22 18:00:00
693,2024-11-23,34916298.0,7822072.61,2790532.17,3618198.65,2161356.24,1034120.1,896489.43,1534322.19,1611771.27,56385160.66,77.8,8.5281,661165958,514597095,2024-11-23 18:00:00
694,2024-11-24,31170307.15,6846693.66,2590051.71,2796506.65,1867037.55,905480.01,616742.12,1336096.84,1315441.72,49444357.41,78.8,8.3999,588630720,463562306,2024-11-24 18:00:00
695,2024-11-25,28593039.43,6280224.3,3261273.35,2592346.85,1585469.7,815138.68,650382.77,1206872.68,1565429.78,46550177.54,73.1,8.0103,581129042,424866103,2024-11-25 18:00:00
696,2024-11-26,28092574.06,6315724.03,2927748.28,2576694.43,1567297.57,982146.33,443871.12,1329217.38,1824784.43,46060057.63,75.2,8.0716,570644794,428894654,2024-11-26 18:00:00
697,2024-11-27,26861923.71,6189597.15,2698019.05,1890817.09,1674748.73,598080.7,529737.5,1241371.32,1640542.54,43324837.79,75.6,8.0456,538489242,406929026,2024-11-27 18:00:00
698,2024-11-28,28568569.37,6564848.05,2885328.24,2559808.0,1490847.79,1009988.96,743856.56,1343002.34,1616605.9,46782855.21,75.0,8.15,574024074,430243608,2024-11-28 18:00:00
699,2024-11-29,30152763.54,7397790.61,2279472.63,2256403.79,1918132.92,821825.17,576970.17,1414184.13,1494776.08,48312319.04,75.7,7.9181,610151478,461675505,2024-11-29 18:00:00
700,2024-11-30,34233697.5,7267769.12,2632750.81,2707924.18,1924870.72,765992.82,864675.25,1562392.48,1559539.16,53519612.04,77.6,8.3381,641869069,497928486,2024-11-30 18:00:00
701,2024-12-01,39626186.48,8434348.53,3104513.11,4224920.93,2417947.83,990304.41,502298.42,1618109.45,2110300.91,63028930.07,77.7,8.9642,703121939,545989600,2024-12-01 18:00:00
702,2024-12-02,33158087.86,7829021.5,3307840.62,2734460.76,2356601.69,709476.01,655284.5,1404182.0,1558214.88,53713169.82,75.4,8.4236,637654639,481101608,2024-12-02 18:00:00
703,2024-12-03,32438879.63,7122011.91,2619305.22,2517200.58,1902685.09,993104.2,691421.14,1428174.4,1961244.37,51674026.54,75.0,8.4637,610535963,458106098,2024-12-03 18:00:00
704,2024-12-04,32074915.62,7605581.05,3008825.08,3096057.72,2160516.11,764885.0,929215.48,1806650.93,1815297.75,53261944.74,75.3,8.549,623019753,468904475,2024-12-04 18:00:00
705,2024-12-05,35589023.07,6828384.54,3356816.79,2687797.97,1625127.8,1020503.52,616535.28,1397076.23,1858134.07,54979399.27,75.8,8.3614,657536185,498637221,2024-12-05 18:00:00
706,2024-12-06,36375392.99,8154204.42,2747396.46,2929157.93,2045646.46,1183541.36,897889.22,1597065.9,1646467.4,57576762.14,79.0,8.7655,656855439,518926387,2024-12-06 18:00:00
707,2024-12-07,37814432.66,8595984.29,3167652.56,3686548.77,2277242.2,957156.36,991786.62,1758043.47,1728905.59,60977752.52,78.2,8.9996,677560979,529825051,2024-12-07 18:00:00
708,2024-12-08,38519903.08,7864466.53,3129255.39,3290665.79,2903886.28,1037247.97,736271.02,1713493.8,1803865.94,60999055.8,78.2,8.7674,695745725,543808067,2024-12-08 18:00:00
709,2024-12-09,35471052.81,7543588.08,3542154.51,2461124.58,1572090.66,808262.34,727366.01,1822142.58,1692321.98,55640103.55,76.4,8.6691,641819149,490081310,2024-12-09 18:00:00
710,2024-12-10,33391396.67,8014363.73,3059573.6,3019914.45,1977783.15,883087.96,753527.46,1484498.36,1876897.37,54461042.75,74.0,8.4296,646066276,478332320,2024-12-10 18:00:00
711,2024-12-11,34433370.78,6898308.53,3076070.27,2790319.95,2467271.91,1318663.62,553484.07,1543554.8,1904192.05,54985235.98,77.0,8.7612,627600236,483328154,2024-12-11 18:00:00
712,2024-12-12,34635778.5,7897728.23,3334166.45,3477380.72,1860628.37,1077579.08,698935.71,1734322.27,2275740.63,56992259.96,76.5,8.7025,654893088,501237649,2024-12-12 18:00:00
713,2024-12-13,37399812.66,8386462.92,2791140.11,2952271.29,2180307.71,1007591.28,1013701.28,2058992.77,1865364.47,59655644.49,79.2,9.0421,659754482,522428782,2024-12-13 18:00:00
714,2024-12-14,41137573.15,8982694.02,3068895.68,3929142.57,2577429.88,1051198.6,991029.61,2181833.7,1390889.15,65310686.36,80.4,9.32,700758956,563351180,2024-12-14 18:00:00
715,2024-12-15,38490152.45,7260140.84,3011693.19,3955131.84,2366223.25,1071160.41,822649.83,1744247.87,2057029.59,60778429.27,77.0,8.8814,684335359,526921400,2024-12-15 18:00:00
716,2024-12-16,35147491.3,6996883.92,3092348.21,2688451.57,2549112.71,1002413.59,789141.65,1608083.1,1760944.05,55634870.1,74.6,8.8787,626611140,467299647,2024-12-16 18:00:00
717,2024-12-17,34333727.91,7689105.71,3340790.5,2852029.64,2183205.9,903791.48,835120.6,1587371.71,2240913.38,55966056.83,77.4,9.2046,608025405,470473850,2024-12-17 18:00:00
718,2024-12-18,35748283.28,7573614.99,3268461.76,3177530.94,2524621.81,1076746.76,896911.58,1670695.91,2123725.77,58060592.8,77.1,9.0008,645062660,497638193,2024-12-18 18:00:00
719,2024-12-19,35156507.71,8027647.98,2943350.89,2686890.33,2008137.37,850302.68,695196.86,1468250.35,1695657.72,55531941.89,77.5,8.6914,638933297,494948997,2024-12-19 18:00:00
720,2024-12-20,39168197.65,6989793.59,3166187.07,3435166.46,2118051.49,946556.26,1102149.36,1985160.55,1961478.24,60872740.67,79.3,9.1603,664527177,527059264,2024-12-20 18:00:00
721,2024-12-21,40225735.94,8754311.65,3506454.22,3328711.71,2340905.1,1185886.15,1096770.49,1891938.87,1676446.83,64007160.96,80.8,9.0944,703812337,568492402,2024-12-21 18:00:00
722,2024-12-22,41921591.46,10229144.45,2925344.08,3460599.05,2126563.92,977839.27,1035841.88,1918990.99,1805687.87,66401602.97,81.2,9.2617,716946956,582189938,2024-12-22 18:00:00
723,2024-12-23,34884811.44,7302863.15,3170939.73,2982281.04,2228026.4,1078501.24,649839.87,1382982.99,1951531.83,55631777.69,78.3,9.1187,610082535,477542794,2024-12-23 18:00:00
724,2024-12-24,35326320.84,6272055.58,3086759.26,3027912.47,2010526.02,987119.06,633016.03,1636012.47,2046194.87,55025916.6,77.5,8.9677,613604483,475490470,2024-12-24 18:00:00
725,2024-12-25,34867040.63,6364850.01,3119972.58,3020838.83,1904636.11,721342.0,721524.06,1273830.32,1999017.86,53993052.4,75.4,8.7237,618923021,466579083,2024-12-25 18:00:00
726,2024-12-26,41081182.94,7293415.15,2727118.08,3245895.6,2628754.8,1168266.54,913771.23,1770260.2,1821348.7,62650013.24,78.9,9.2289,678847966,535942833,2024-12-26 18:00:00
727,2024-12-27,41080143.29,9462295.91,3490625.31,3263746.84,2088936.53,873339.75,613163.56,1774025.92,2343045.91,64989323.02,82.1,9.3333,696319441,571700017,2024-12-27 18:00:00
728,2024-12-28,43348696.72,8552293.99,2942571.33,3633233.05,2868123.94,1333988.87,1039448.54,2056244.39,1726036.98,67500637.81,81.5,9.2811,727292142,592903350,2024-12-28 18:00:00
729,2024-12-29,39996193.46,8787405.73,3394579.09,3381775.09,2246718.21,1080102.91,1085890.62,2215759.13,1456965.09,63645389.33,79.8,9.4347,674591181,538355368,2024-12-29 18:00:00
730,2024-12-30,37573121.65,7847694.95,2981197.02,3028825.94,2602794.27,1330251.46,913248.41,1835805.34,1498663.31,59611602.35,79.3,9.3512,637472475,505392000,2024-12-30 18:00:00
731,2024-12-31,37151007.2,9147558.79,2980137.37,3278182.45,2112335.66,1199429.61,716857.99,1977994.31,2124393.65,60687897.03,79.6,9.2541,655794994,522120968,2024-12-31 18:00:00
732,2025-01-01,30098114.46,7158630.47,2897495.32,2012130.66,1958041.18,715047.83,566518.34,1481611.61,1505765.85,48393355.72,80.5,8.9563,540327258,434868248,2025-01-01 18:00:00
733,2025-01-02,30257134.49,7215886.05,2851036.01,2350838.27,1858892.41,602632.57,701947.65,1562032.66,1548752.22,48949152.33,77.7,8.7387,560144593,435076597,2025-01-02 18:00:00
734,2025-01-03,33557528.15,6853529.26,2684919.42,2758453.03,2213159.75,838253.46,717687.64,1855249.31,1420805.25,52899585.27,81.1,9.0927,581777668,471608449,2025-01-03 18:00:00
735,2025-01-04,34240963.98,7257103.13,2801330.34,2617339.85,2084575.34,791478.7,813981.84,1449790.35,1437185.92,53493749.45,82.3,8.8066,607431078,500177875,2025-01-04 18:00:00
736,2025-01-05,32920855.36,7529695.5,2579219.69,3334618.63,1537167.6,1162203.39,803495.55,1383152.55,1376202.8,52626611.07,81.6,8.8499,594659470,485398696,2025-01-05 18:00:00
737,2025-01-06,30094374.69,7659489.87,2637938.93,2563698.2,2048534.57,841400.84,793515.29,1484978.46,1605668.49,49729599.34,77.8,8.6946,571959097,445140127,2025-01-06 18:00:00
738,2025-01-07,30635086.53,6969656.24,2499472.03,2658135.9,1816615.8,972163.89,535241.11,1408650.53,1501985.88,48997007.91,79.8,8.7251,561566914,447994217,2025-01-07 18:00:00
739,2025-01-08,28390983.79,6788785.91,2829369.13,2276039.67,1882780.13,762578.31,649769.56,1337265.56,1599076.67,46516648.73,80.1,9.0002,516842911,413899215,2025-01-08 18:00:00
740,2025-01-09,29647766.64,6052664.12,2491498.84,2515382.07,1942580.13,808830.51,609145.98,1326935.18,1581648.17,46976451.64,79.6,9.0762,517579063,412005089,2025-01-09 18:00:00
741,2025-01-10,35504163.68,7118548.73,2950347.96,2586388.33,1910607.86,989483.0,767083.78,1527343.19,1442077.75,54796044.28,82.4,9.0285,606921235,499912362,2025-01-10 18:00:00
742,2025-01-11,36821868.89,7696095.28,2569553.51,3067329.05,1939836.32,1193991.71,937397.71,1992203.89,1253717.17,57471993.53,81.9,9.1478,628258574,514557131,2025-01-11 18:00:00
743,2025-01-12,33015630.02,8133554.31,2639527.46,2496969.32,2154033.49,965591.59,854857.32,1337155.94,1237838.46,52835157.91,84.1,9.1452,577738688,485838717,2025-01-12 18:00:00
744,2025-01-13,28314073.38,8102887.73,2794054.4,2328151.98,1630154.68,673044.34,781292.16,1399620.18,2071713.63,48094992.48,78.8,9.0508,531391497,418970955,2025-01-13 18:00:00
745,2025-01-14,30755823.1,7839407.11,2638071.72,1845349.39,2075754.61,1060770.08,728985.62,1495383.22,1789318.6,50228863.45,79.3,9.0715,553701452,439223101,2025-01-14 18:00:00
746,2025-01-15,32781570.1,6399254.38,2569119.29,2416656.3,1920160.55,879488.16,706768.45,1249139.55,1764153.29,50686310.07,80.1,9.0155,562215038,450595806,2025-01-15 18:00:00
747,2025-01-16,33157000.18,7636288.55,2624242.18,3303739.1,2260885.6,867981.28,695915.24,1387491.09,1396717.36,53330260.58,81.3,9.0564,588868396,478694681,2025-01-16 18:00:00
748,2025-01-17,34367237.34,8133323.63,2817199.19,3206599.94,2178416.69,573313.52,517604.27,1467018.7,1521479.28,54782192.56,81.0,9.0951,602329652,488129886,2025-01-17 18:00:00
749,2025-01-18,37172783.09,6864156.21,2488408.77,3650010.19,2316005.64,1135167.52,1017007.95,1814883.84,1371047.78,57829470.99,81.4,9.5771,603830719,491305920,2025-01-18 18:00:00
750,2025-01-19,33836068.72,6597898.04,2599708.37,3345616.16,1928923.57,961081.41,700826.4,1494364.04,1280461.38,52744948.09,80.6,9.0349,583792358,470481821,2025-01-19 18:00:00
751,2025-01-20,31956153.38,7156940.25,2626787.97,2931333.93,1976789.14,907545.25,767701.47,1456307.45,1412370.73,51191929.57,80.7,9.0349,566600274,457089986,2025-01-20 18:00:00
752,2025-01-21,30821682.01,7034709.46,2804367.6,2480261.22,2143426.74,813344.16,761788.26,1193161.66,1761600.56,49814341.67,79.4,9.0478,550567389,437078848,2025-01-21 18:00:00
753,2025-01-22,30497865.85,6927248.36,2600249.98,2275979.19,1816644.3,783768.58,519035.19,1757578.55,1673071.23,48851441.23,80.4,9.1552,533591558,428803496,2025-01-22 18:00:00
754,2025-01-23,34668873.31,7689288.18,2998274.96,3344417.67,2227454.15,919476.7,634669.7,1607109.53,1342837.93,55432402.13,81.7,9.2896,596716141,487573860,2025-01-23 18:00:00
755,2025-01-24,37704621.65,7242733.36,2584656.44,3229237.95,2276261.21,1125582.63,1062820.88,1828485.8,1462332.19,58516732.11,82.7,9.3079,628676514,520148092,2025-01-24 18:00:00
756,2025-01-25,36961817.61,8295735.72,2565711.49,4063590.66,2254553.79,1129422.71,856100.09,1600331.11,1656362.14,59383625.32,83.9,9.3489,635191556,532758415,2025-01-25 18:00:00
757,2025-01-26,34431314.02,7353908.51,2577618.07,2800953.66,2540593.22,932257.91,677527.6,1471486.36,1415617.29,54201276.64,83.3,9.2386,586683114,488850250,2025-01-26 18:00:00
758,2025-01-27,34587916.77,6613471.88,2336188.11,3622356.5,2407797.71,1099748.75,743453.85,1921823.06,1534259.1,54867015.73,82.1,9.3911,584243384,479522519,2025-01-27 18:00:00
759,2025-01-28,32758083.89,7982126.15,2392627.88,2733075.14,1986293.97,906878.18,863010.0,1192931.22,1593029.68,52408056.11,81.9,9.2045,569373620,466449127,2025-01-28 18:00:00
760,2025-01-29,32203705.94,6962752.16,2496058.46,3167572.17,1987472.09,836751.93,828835.09,1526237.81,1591038.77,51600424.42,80.6,9.2029,560699782,451949648,2025-01-29 18:00:00
761,2025-01-30,33875478.45,7517547.86,2841005.37,3454178.11,1842319.11,975399.09,546603.64,1353070.64,1566093.35,53971695.62,81.3,9.2047,586348232,476773577,2025-01-30 18:00:00
762,2025-01-31,36320941.57,9849224.59,2595023.03,2715734.99,2128996.58,819489.59,1036495.63,1597213.2,1400530.64,58463649.82,85.3,9.5645,611256296,521676980,2025-01-31 18:00:00
763,2025-02-01,37249806.22,9916141.91,2445462.44,2985572.68,2327188.43,1077669.42,963451.04,1594646.61,1389066.99,59949005.74,84.6,9.706,617649667,522780794,2025-02-01 18:00:00
764,2025-02-02,35322402.66,8436357.99,2790960.38,2637531.14,2359709.89,771132.97,755549.69,1450695.02,1285065.74,55809405.48,82.6,9.2283,604766768,499328981,2025-02-02 18:00:00
765,2025-02-03,34058903.04,7191642.97,2854050.24,2476101.16,2247675.32,813636.27,586940.83,1572745.07,1208728.28,53010423.18,82.6,9.3672,565914175,467445587,2025-02-03 18:00:00
766,2025-02-04,29791009.59,6480872.55,2791036.83,2730961.76,1523093.0,593592.85,781002.14,987865.54,1466928.59,47146362.85,80.6,9.068,519921248,418957984,2025-02-04 18:00:00
767,2025-02-05,33278084.99,7429972.15,2360671.47,2763203.07,2256782.01,908476.15,795536.25,1478297.65,1633103.53,52904127.27,83.6,9.7002,545389779,456189034,2025-02-05 18:00:00
768,2025-02-06,33736287.94,6255231.63,2430513.18,2885250.93,2000218.12,1161828.33,545475.51,1536639.0,1241044.5,51792489.14,83.2,9.4809,546283056,454743520,2025-02-06 18:00:00
769,2025-02-07,34794329.49,8415748.26,2894715.84,3151057.68,1812926.15,957946.81,733175.24,1364063.58,1536132.78,55660095.83,84.9,9.8183,566904220,481440850,2025-02-07 18:00:00
770,2025-02-08,39543166.99,8901783.21,2573698.0,2626699.62,2795349.1,1209006.29,1364424.79,2118172.98,1627458.2,62759759.18,84.8,9.8476,637307101,540598437,2025-02-08 18:00:00
771,2025-02-09,38781719.77,8398842.66,2467997.73,3795476.17,2780890.99,1450795.27,855757.7,1668688.52,1159572.86,61359741.67,84.4,9.7916,626657023,529171671,2025-02-09 18:00:00
772,2025-02-10,34708351.0,8060981.62,2663694.61,2829045.01,2155734.84,1027930.28,660573.42,1555370.71,1439114.2,55100795.69,83.1,9.4153,585226593,486112259,2025-02-10 18:00:00
773,2025-02-11,33023880.36,7182431.24,2718551.49,2982849.4,2168689.74,823587.57,593307.48,1421311.62,1781240.74,52695849.64,81.9,9.4859,555519992,454735534,2025-02-11 18:00:00
774,2025-02-12,34049569.42,8462901.1,2397768.33,3105563.45,2252024.69,867914.18,990447.36,1552393.74,1585925.51,55264507.78,82.6,9.7292,568025037,469391281,2025-02-12 18:00:00
775,2025-02-13,33722935.29,6626709.49,2553447.11,3328722.34,2399932.39,944330.97,856260.33,1771827.32,1153553.6,53357718.84,83.4,9.5694,557587101,465291116,2025-02-13 18:00:00
776,2025-02-14,35513286.7,8085969.44,2691856.57,2981391.06,2337646.05,904467.35,981223.46,2072735.78,1604916.48,57173492.89,84.3,9.6092,594988599,501410145,2025-02-14 18:00:00
777,2025-02-15,36896237.85,6788140.1,2270421.91,2352637.89,1821880.65,950729.42,848345.65,1834783.35,1353947.06,55117123.88,84.2,9.365,588542522,495846657,2025-02-15 18:00:00
778,2025-02-16,36930455.98,7888866.36,2501783.94,3160186.25,2809612.29,1179596.27,997716.04,1899701.5,1610800.82,58978719.45,83.6,9.7558,604549254,505382469,2025-02-16 18:00:00
779,2025-02-17,33094840.07,7030628.69,2273334.24,2879485.02,2267832.36,1062497.43,615786.37,1806387.11,1364237.86,52395029.15,81.3,9.2765,564812524,459138227,2025-02-17 18:00:00
780,2025-02-18,30912308.87,6893344.64,2296200.61,2307832.34,1728733.98,661907.65,700175.05,1460432.11,1477944.28,48438879.53,80.4,9.1209,531074951,427032424,2025-02-18 18:00:00
781,2025-02-19,33042826.65,7199859.95,2376615.34,2857375.35,1710395.82,817060.61,764882.42,1779397.66,1391464.42,51939878.22,83.5,9.5069,546336660,456255583,2025-02-19 18:00:00
782,2025-02-20,32496038.39,7784439.84,2579944.69,2644846.57,2080997.8,849575.86,894609.04,1623567.25,1487973.62,52441993.06,84.8,9.4107,557256297,472759669,2025-02-20 18:00:00
783,2025-02-21,39315605.27,8306754.14,2417474.49,2813914.61,2271416.62,1195051.13,915085.34,1836822.59,1386156.62,60458280.81,86.9,9.6806,624529638,542744381,2025-02-21 18:00:00
784,2025-02-22,37916880.46,7985227.64,2349133.8,3477540.96,2375111.98,1235040.09,739301.55,1810595.7,1447510.84,59336343.02,83.3,9.479,625975564,521237625,2025-02-22 18:00:00
785,2025-02-23,37038807.73,8885842.92,2484070.09,2939501.58,2442607.69,1437397.3,824346.64,1366469.59,1277577.2,58696620.74,86.1,9.805,598638613,515498935,2025-02-23 18:00:00
786,2025-02-24,35981197.56,8092373.37,2243384.1,2912181.68,1995821.79,940451.6,550308.93,1707689.09,1574987.44,55998395.56,84.5,9.844,568855811,480505372,2025-02-24 18:00:00
787,2025-02-25,32104175.72,7714784.61,2550736.84,2580347.81,1639596.73,845530.41,408240.71,1228988.37,1518696.52,50591097.72,82.2,9.1295,554150277,455687145,2025-02-25 18:00:00
788,2025-02-26,33189174.38,6023720.22,2685058.76,3231124.97,2093790.43,1007433.49,840527.97,1256995.32,1198876.47,51526702.01,82.9,9.4633,544488528,451472084,2025-02-26 18:00:00
789,2025-02-27,29923396.11,6939755.13,2442645.48,2531245.16,1667717.56,756198.13,613460.28,1405334.15,1664634.9,47944386.9,80.4,8.8621,541003679,434956947,2025-02-27 18:00:00
790,2025-02-28,37161762.19,7054891.09,2414408.96,3188144.67,2273139.15,1019575.78,778699.86,1502435.44,1455944.5,56849001.64,85.6,9.629,590393813,505600535,2025-02-28 18:00:00
791,2025-03-01,38553996.21,8990677.47,2687890.41,3107206.83,1898914.95,1015506.38,976333.18,1772112.51,1615170.85,60617808.79,84.0,9.5418,635285760,533952332,2025-03-01 18:00:00
792,2025-03-02,38054628.22,8200199.21,2182719.13,3410785.65,2206503.93,666465.33,1049852.66,1776853.27,1729780.96,59277788.36,85.6,9.6563,613878686,525297266,2025-03-02 18:00:00
793,2025-03-03,36409687.51,8988630.72,2712823.54,3586105.92,2392830.65,1037418.78,878855.28,1708169.52,1646823.63,59361345.55,81.0,9.7167,610919918,494600682,2025-03-03 18:00:00
794,2025-03-04,36867461.94,8415560.63,3241014.8,3372584.11,2390761.27,1005396.19,1095416.77,1529239.94,1805954.84,59723390.49,83.5,10.0113,596558175,498037995,2025-03-04 18:00:00
795,2025-03-05,34082633.93,7042061.12,2566708.22,3131126.24,1830003.51,1127621.36,818349.83,1720948.47,1528650.78,53848103.46,84.1,9.7497,552305850,464274992,2025-03-05 18:00:00
796,2025-03-06,35910740.44,6773239.7,2562943.15,3270114.69,1819018.52,1006289.39,833447.13,1635871.54,1781090.85,55592755.41,81.9,9.3688,593380533,485905170,2025-03-06 18:00:00
797,2025-03-07,40931344.37,8442711.64,2736680.17,2914212.4,2461042.49,940643.64,939847.33,1973110.94,1607786.63,62947379.61,84.0,9.6772,650471390,546112565,2025-03-07 18:00:00
798,2025-03-08,41218085.09,7933725.03,2917786.3,3142417.83,2658082.69,1111553.02,694855.21,1649457.17,1680931.24,63006893.58,82.7,9.401,670213310,554430747,2025-03-08 18:00:00
799,2025-03-09,40478558.97,8457923.94,2774490.43,3357701.57,2559920.78,794823.57,1045318.08,1825921.5,1661156.93,62955815.77,85.0,9.5813,657070494,558383746,2025-03-09 18:00:00
800,2025-03-10,35543406.65,7338158.66,2126025.68,2763192.76,1986973.15,823054.81,434274.17,1830004.63,1820314.81,54665405.32,82.1,9.081,601975366,494156141,2025-03-10 18:00:00
801,2025-03-11,33701299.52,7248393.27,2679912.95,2505847.65,2102374.54,1029305.89,662398.66,1713741.01,1721576.99,53364850.48,80.9,9.2937,574205578,464590359,2025-03-11 18:00:00
802,2025-03-12,35959019.17,6205113.98,3086225.13,2383300.6,2589726.98,971276.06,794396.63,1510765.57,1500197.86,55000021.98,83.3,9.7508,564058061,469844133,2025-03-12 18:00:00
803,2025-03-13,37747965.29,8194853.95,2682013.82,2700289.67,2326828.27,1196234.26,711207.55,1633437.84,1462491.03,58655321.68,82.2,9.7588,601052565,494026666,2025-03-13 18:00:00
804,2025-03-14,38966682.71,8938382.76,2314447.85,3212208.53,1828894.1,784494.05,786853.3,1599838.19,1574955.25,60006756.74,83.9,9.4057,637984093,535400380,2025-03-14 18:00:00
