id,transaction_id,transaction_type,booking_date,service_date,recognition_date,gross_amount,recognized_amount,deferred_amount,recognition_method,performance_obligation,status,flight_number,route,notes,created_at
2195,TXN-102195,Cargo,2023-02-03,2023-02-13,2023-02-13,19621.42,0.0,19621.42,Point-in-time (delivery at destination),Cargo transport to destination,Deferred,SK243,BOS-ATL,ASC 606 - Cargo revenue for BOS-ATL,2023-02-03 08:30:00
2196,TXN-102196,Ticket,2025-11-21,2025-11-29,2025-11-29,572.64,572.64,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK193,DFW-CUN,ASC 606 - Ticket revenue for DFW-CUN,2025-11-29 08:30:00
2197,TXN-102197,Ticket,2023-06-13,2023-06-28,2023-06-28,398.94,398.94,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK197,NRT-LAX,ASC 606 - Ticket revenue for NRT-LAX,2023-06-28 10:00:00
2198,TXN-102198,Ticket,2023-04-29,2023-05-12,2023-05-12,470.59,470.59,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK538,JFK-LHR,ASC 606 - Ticket revenue for JFK-LHR,2023-05-12 12:15:00
2199,TXN-102199,Ticket,2024-06-17,2024-06-19,2024-06-19,680.27,680.27,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK479,MIA-DFW,ASC 606 - Ticket revenue for MIA-DFW,2024-06-19 08:30:00
2200,TXN-102200,Ticket,2025-04-05,2025-04-26,2025-04-26,934.55,934.55,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK833,DEN-ATL,ASC 606 - Ticket revenue for DEN-ATL,2025-04-26 08:30:00
2201,TXN-102201,Cargo,2024-12-18,2024-12-29,2024-12-29,10101.82,10101.82,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK393,MCO-LGA,ASC 606 - Cargo revenue for MCO-LGA,2024-12-29 10:00:00
2202,TXN-102202,Ticket,2025-05-10,2025-06-04,2025-06-04,1453.47,0.0,1453.47,Point-in-time (flight departure),Air transportation service,Deferred,SK896,PDX-LAS,ASC 606 - Ticket revenue for PDX-LAS,2025-05-10 08:30:00
2203,TXN-102203,Ticket,2024-05-06,2024-05-18,2024-05-18,299.96,0.0,299.96,Point-in-time (flight departure),Air transportation service,Deferred,SK395,PDX-LAS,ASC 606 - Ticket revenue for PDX-LAS,2024-05-06 10:00:00
2204,TXN-102204,Ticket,2025-08-09,2025-09-11,2025-09-11,132.99,0.0,132.99,Point-in-time (flight departure),Air transportation service,Deferred,SK763,LHR-JFK,ASC 606 - Ticket revenue for LHR-JFK,2025-08-09 12:15:00
2205,TXN-102205,Ticket,2025-04-09,2025-08-05,2025-08-05,421.65,0.0,421.65,Point-in-time (flight departure),Air transportation service,Deferred,SK702,ATL-LAX,ASC 606 - Ticket revenue for ATL-LAX,2025-04-09 10:00:00
2206,TXN-102206,Cargo,2023-02-17,2023-03-22,2023-03-22,21190.34,0.0,21190.34,Point-in-time (delivery at destination),Cargo transport to destination,Deferred,SK346,DEN-ATL,ASC 606 - Cargo revenue for DEN-ATL,2023-02-17 10:00:00
2207,TXN-102207,Ticket,2024-06-28,2024-08-03,2024-08-03,806.96,806.96,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK217,AUS-LAX,ASC 606 - Ticket revenue for AUS-LAX,2024-08-03 08:30:00
2208,TXN-102208,Ticket,2025-11-21,2025-12-05,2025-12-05,473.53,473.53,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK951,SAN-ORD,ASC 606 - Ticket revenue for SAN-ORD,2025-12-05 10:00:00
2209,TXN-102209,Ticket,2025-02-27,2025-04-10,2025-04-10,621.59,621.59,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK165,LHR-JFK,ASC 606 - Ticket revenue for LHR-JFK,2025-04-10 12:15:00
2210,TXN-102210,Ticket,2025-06-10,2025-06-27,2025-06-27,572.26,572.26,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK683,MCO-LGA,ASC 606 - Ticket revenue for MCO-LGA,2025-06-27 08:30:00
2211,TXN-102211,Ticket,2025-02-20,2025-03-18,2025-03-18,530.64,0.0,530.64,Point-in-time (flight departure),Air transportation service,Deferred,SK901,ATL-LAX,ASC 606 - Ticket revenue for ATL-LAX,2025-02-20 08:30:00
2212,TXN-102212,Ticket,2024-10-21,2025-01-16,2025-01-16,419.1,0.0,419.1,Point-in-time (flight departure),Air transportation service,Deferred,SK700,IAH-LAX,ASC 606 - Ticket revenue for IAH-LAX,2024-10-21 10:00:00
2213,TXN-102213,Ticket,2023-12-30,2024-01-25,2024-01-25,685.71,685.71,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK608,MIA-DFW,ASC 606 - Ticket revenue for MIA-DFW,2024-01-25 12:15:00
2214,TXN-102214,Cargo,2023-03-14,2023-03-31,2023-03-31,21521.52,21521.52,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK422,IAH-LAX,ASC 606 - Cargo revenue for IAH-LAX,2023-03-31 08:30:00
2215,TXN-102215,Ticket,2023-11-24,2023-12-06,2023-12-06,612.37,612.37,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK483,LAX-JFK,ASC 606 - Ticket revenue for LAX-JFK,2023-12-06 10:00:00
2216,TXN-102216,Ticket,2023-09-18,2023-09-29,2023-09-29,841.11,0.0,841.11,Point-in-time (flight departure),Air transportation service,Deferred,SK263,JFK-SFO,ASC 606 - Ticket revenue for JFK-SFO,2023-09-18 12:15:00
2217,TXN-102217,Ticket,2025-02-25,2025-04-07,2025-04-07,684.94,684.94,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK823,SAN-ORD,ASC 606 - Ticket revenue for SAN-ORD,2025-04-07 12:15:00
2218,TXN-102218,Ticket,2024-01-12,2024-02-22,2024-02-22,447.45,447.45,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK532,SFO-NRT,ASC 606 - Ticket revenue for SFO-NRT,2024-02-22 08:30:00
2219,TXN-102219,Ticket,2024-01-19,2024-02-03,2024-02-03,1160.67,1160.67,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK610,LAX-JFK,ASC 606 - Ticket revenue for LAX-JFK,2024-02-03 12:15:00
2220,TXN-102220,Ticket,2025-07-19,2025-09-08,2025-09-08,762.17,0.0,762.17,Point-in-time (flight departure),Air transportation service,Deferred,SK939,PDX-LAS,ASC 606 - Ticket revenue for PDX-LAS,2025-07-19 12:15:00
2221,TXN-102221,Ticket,2023-08-01,2023-08-30,2023-08-30,537.87,537.87,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK839,SFO-SEA,ASC 606 - Ticket revenue for SFO-SEA,2023-08-30 12:15:00
2222,TXN-102222,Cargo,2025-04-05,2025-04-09,2025-04-09,14411.79,14411.79,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK793,ORD-MIA,ASC 606 - Cargo revenue for ORD-MIA,2025-04-09 08:30:00
2223,TXN-102223,Ticket,2024-01-18,2024-01-25,2024-01-25,502.01,502.01,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK810,MSP-BOS,ASC 606 - Ticket revenue for MSP-BOS,2024-01-25 12:15:00
2224,TXN-102224,Ticket,2025-10-17,2025-11-18,2025-11-18,389.01,389.01,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK941,SAN-ORD,ASC 606 - Ticket revenue for SAN-ORD,2025-11-18 12:15:00
2225,TXN-102225,Ticket,2025-11-02,2025-12-07,2025-12-07,464.91,464.91,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK482,SFO-NRT,ASC 606 - Ticket revenue for SFO-NRT,2025-12-07 12:15:00
2226,TXN-102226,Ticket,2024-04-03,2024-04-15,2024-04-15,650.66,650.66,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK956,ATL-LAX,ASC 606 - Ticket revenue for ATL-LAX,2024-04-15 08:30:00
2227,TXN-102227,Ticket,2025-04-28,2025-05-14,2025-05-14,773.54,773.54,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK535,NRT-LAX,ASC 606 - Ticket revenue for NRT-LAX,2025-05-14 08:30:00
2228,TXN-102228,Ticket,2025-09-21,2025-10-22,2025-10-22,1087.91,1087.91,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK184,SEA-DEN,ASC 606 - Ticket revenue for SEA-DEN,2025-10-22 10:00:00
2229,TXN-102229,Ticket,2024-10-16,2024-10-24,2024-10-24,541.91,541.91,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK523,AUS-LAX,ASC 606 - Ticket revenue for AUS-LAX,2024-10-24 12:15:00
2230,TXN-102230,Ticket,2025-08-29,2025-10-09,2025-10-09,676.89,676.89,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK391,DEN-ATL,ASC 606 - Ticket revenue for DEN-ATL,2025-10-09 08:30:00
2231,TXN-102231,Ticket,2025-01-11,2025-02-18,2025-02-18,670.49,670.49,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK123,AUS-LAX,ASC 606 - Ticket revenue for AUS-LAX,2025-02-18 08:30:00
2232,TXN-102232,Ticket,2023-01-21,2023-04-07,2023-04-07,462.87,0.0,462.87,Point-in-time (flight departure),Air transportation service,Deferred,SK826,MIA-DFW,ASC 606 - Ticket revenue for MIA-DFW,2023-01-21 08:30:00
2233,TXN-102233,Ticket,2024-10-21,2024-11-08,2024-11-08,741.23,741.23,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK968,AUS-LAX,ASC 606 - Ticket revenue for AUS-LAX,2024-11-08 10:00:00
2234,TXN-102234,Ticket,2023-09-17,2023-09-23,2023-09-23,347.91,347.91,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK824,JFK-SFO,ASC 606 - Ticket revenue for JFK-SFO,2023-09-23 08:30:00
2235,TXN-102235,Cargo,2024-10-03,2024-10-09,2024-10-09,17294.05,17294.05,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK670,ATL-LAX,ASC 606 - Cargo revenue for ATL-LAX,2024-10-09 10:00:00
2236,TXN-102236,Cargo,2025-05-17,2025-05-26,2025-05-26,15614.86,0.0,15614.86,Point-in-time (delivery at destination),Cargo transport to destination,Deferred,SK303,BOS-ATL,ASC 606 - Cargo revenue for BOS-ATL,2025-05-17 08:30:00
2237,TXN-102237,Ticket,2023-08-03,2023-11-29,2023-11-29,476.0,0.0,476.0,Point-in-time (flight departure),Air transportation service,Deferred,SK801,MCO-LGA,ASC 606 - Ticket revenue for MCO-LGA,2023-08-03 08:30:00
2238,TXN-102238,Ticket,2024-12-22,2024-12-24,2024-12-24,701.46,701.46,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK569,MIA-DFW,ASC 606 - Ticket revenue for MIA-DFW,2024-12-24 12:15:00
2239,TXN-102239,Ticket,2024-08-10,2024-09-08,2024-09-08,1090.69,1090.69,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK790,LAS-SEA,ASC 606 - Ticket revenue for LAS-SEA,2024-09-08 10:00:00
2240,TXN-102240,Cargo,2023-08-30,2023-09-21,2023-09-21,28801.21,28801.21,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK680,DFW-SFO,ASC 606 - Cargo revenue for DFW-SFO,2023-09-21 08:30:00
2241,TXN-102241,Ticket,2025-04-04,2025-05-17,2025-05-17,663.84,663.84,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK737,CLT-MCO,ASC 606 - Ticket revenue for CLT-MCO,2025-05-17 10:00:00
2242,TXN-102242,Ticket,2025-04-27,2025-05-23,2025-05-23,858.74,858.74,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK235,DEN-ATL,ASC 606 - Ticket revenue for DEN-ATL,2025-05-23 12:15:00
2243,TXN-102243,Ancillary,2023-01-08,2023-01-14,2023-01-14,159.6,159.6,0.0,Point-in-time (service delivery),Ancillary service obligation,Recognized,SK463,MCO-LGA,ASC 606 - Ancillary revenue for MCO-LGA,2023-01-14 08:30:00
2244,TXN-102244,Ticket,2023-12-10,2023-12-16,2023-12-16,450.17,450.17,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK498,LHR-JFK,ASC 606 - Ticket revenue for LHR-JFK,2023-12-16 10:00:00
2245,TXN-102245,Ancillary,2023-03-21,2023-03-22,2023-03-22,80.7,80.7,0.0,Point-in-time (service delivery),Ancillary service obligation,Recognized,SK823,SAN-ORD,ASC 606 - Ancillary revenue for SAN-ORD,2023-03-22 08:30:00
2246,TXN-102246,Ticket,2024-10-15,2024-10-20,2024-10-20,733.4,733.4,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK499,NRT-LAX,ASC 606 - Ticket revenue for NRT-LAX,2024-10-20 12:15:00
2247,TXN-102247,Ticket,2025-08-14,2025-09-17,2025-09-17,759.35,759.35,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK247,DFW-CUN,ASC 606 - Ticket revenue for DFW-CUN,2025-09-17 08:30:00
2248,TXN-102248,Ticket,2025-10-11,2025-10-30,2025-10-30,543.32,543.32,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK960,ORD-MIA,ASC 606 - Ticket revenue for ORD-MIA,2025-10-30 08:30:00
2249,TXN-102249,Cargo,2024-03-06,2024-03-14,2024-03-14,20305.49,0.0,20305.49,Point-in-time (delivery at destination),Cargo transport to destination,Deferred,SK895,MIA-DFW,ASC 606 - Cargo revenue for MIA-DFW,2024-03-06 08:30:00
2250,TXN-102250,Ticket,2023-09-17,2023-10-03,2023-10-03,555.41,555.41,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK710,JFK-SFO,ASC 606 - Ticket revenue for JFK-SFO,2023-10-03 12:15:00
2251,TXN-102251,Ticket,2023-12-07,2024-01-19,2024-01-19,600.92,600.92,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK572,JFK-SFO,ASC 606 - Ticket revenue for JFK-SFO,2024-01-19 10:00:00
2252,TXN-102252,Ticket,2023-03-02,2023-04-15,2023-04-15,310.36,0.0,310.36,Point-in-time (flight departure),Air transportation service,Deferred,SK184,IAH-LAX,ASC 606 - Ticket revenue for IAH-LAX,2023-03-02 12:15:00
2253,TXN-102253,Ticket,2024-01-15,2024-02-07,2024-02-07,1089.93,1089.93,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK297,ORD-SFO,ASC 606 - Ticket revenue for ORD-SFO,2024-02-07 08:30:00
2254,TXN-102254,Ticket,2024-12-17,2024-12-23,2024-12-23,288.07,288.07,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK581,DFW-SFO,ASC 606 - Ticket revenue for DFW-SFO,2024-12-23 10:00:00
2255,TXN-102255,Ticket,2023-01-20,2023-02-12,2023-02-12,490.96,490.96,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK446,BOS-ATL,ASC 606 - Ticket revenue for BOS-ATL,2023-02-12 10:00:00
2256,TXN-102256,Ticket,2025-03-01,2025-04-06,2025-04-06,773.74,773.74,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK342,IAH-LAX,ASC 606 - Ticket revenue for IAH-LAX,2025-04-06 12:15:00
2257,TXN-102257,Ticket,2025-07-04,2025-08-09,2025-08-09,941.77,941.77,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK529,SFO-NRT,ASC 606 - Ticket revenue for SFO-NRT,2025-08-09 12:15:00
2258,TXN-102258,Ticket,2023-12-06,2024-03-08,2024-03-08,215.29,0.0,215.29,Point-in-time (flight departure),Air transportation service,Deferred,SK849,CLT-MCO,ASC 606 - Ticket revenue for CLT-MCO,2023-12-06 08:30:00
2259,TXN-102259,Ticket,2025-04-13,2025-05-08,2025-05-08,552.05,552.05,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK914,MSP-BOS,ASC 606 - Ticket revenue for MSP-BOS,2025-05-08 08:30:00
2260,TXN-102260,Ticket,2024-05-23,2024-09-12,2024-09-12,815.59,0.0,815.59,Point-in-time (flight departure),Air transportation service,Deferred,SK513,CLT-MCO,ASC 606 - Ticket revenue for CLT-MCO,2024-05-23 12:15:00
2261,TXN-102261,Cargo,2025-12-08,2025-12-12,2025-12-12,17390.32,17390.32,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK764,CLT-MCO,ASC 606 - Cargo revenue for CLT-MCO,2025-12-12 08:30:00
2262,TXN-102262,Ticket,2024-06-27,2024-07-16,2024-07-16,695.95,695.95,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK374,JFK-SFO,ASC 606 - Ticket revenue for JFK-SFO,2024-07-16 10:00:00
2263,TXN-102263,Ticket,2024-10-12,2024-11-08,2024-11-08,500.86,500.86,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK674,MSP-BOS,ASC 606 - Ticket revenue for MSP-BOS,2024-11-08 10:00:00
2264,TXN-102264,Cargo,2025-06-04,2025-06-22,2025-06-22,24470.55,24470.55,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK899,IAD-DEN,ASC 606 - Cargo revenue for IAD-DEN,2025-06-22 08:30:00
2265,TXN-102265,Cargo,2023-10-25,2023-11-13,2023-11-13,9932.43,9932.43,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK160,BOS-ATL,ASC 606 - Cargo revenue for BOS-ATL,2023-11-13 12:15:00
2266,TXN-102266,Ticket,2025-01-21,2025-02-27,2025-02-27,1426.51,1426.51,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK965,MIA-DFW,ASC 606 - Ticket revenue for MIA-DFW,2025-02-27 08:30:00
2267,TXN-102267,Ticket,2025-07-12,2025-08-25,2025-08-25,190.15,190.15,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK417,DEN-ATL,ASC 606 - Ticket revenue for DEN-ATL,2025-08-25 12:15:00
2268,TXN-102268,Cargo,2023-10-24,2023-12-16,2023-12-16,13051.46,0.0,13051.46,Point-in-time (delivery at destination),Cargo transport to destination,Deferred,SK860,SFO-NRT,ASC 606 - Cargo revenue for SFO-NRT,2023-10-24 10:00:00
2269,TXN-102269,Cargo,2025-05-25,2025-06-05,2025-06-05,10449.69,10449.69,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK962,DFW-CUN,ASC 606 - Cargo revenue for DFW-CUN,2025-06-05 10:00:00
2270,TXN-102270,Ticket,2023-10-24,2024-02-02,2024-02-02,606.19,0.0,606.19,Point-in-time (flight departure),Air transportation service,Deferred,SK766,NRT-LAX,ASC 606 - Ticket revenue for NRT-LAX,2023-10-24 08:30:00
2271,TXN-102271,Ticket,2024-10-23,2024-11-12,2024-11-12,529.16,529.16,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK285,PDX-LAS,ASC 606 - Ticket revenue for PDX-LAS,2024-11-12 12:15:00
2272,TXN-102272,Ticket,2023-12-19,2024-02-01,2024-02-01,1081.59,1081.59,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK879,SEA-DEN,ASC 606 - Ticket revenue for SEA-DEN,2024-02-01 08:30:00
2273,TXN-102273,Ancillary,2024-11-13,2024-11-15,2024-11-15,163.82,163.82,0.0,Point-in-time (service delivery),Ancillary service obligation,Recognized,SK318,PDX-LAS,ASC 606 - Ancillary revenue for PDX-LAS,2024-11-15 10:00:00
2274,TXN-102274,Ticket,2023-06-08,2023-07-11,2023-07-11,472.36,472.36,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK141,AUS-LAX,ASC 606 - Ticket revenue for AUS-LAX,2023-07-11 12:15:00
2275,TXN-102275,Cargo,2025-05-28,2025-06-09,2025-06-09,22671.3,0.0,22671.3,Point-in-time (delivery at destination),Cargo transport to destination,Deferred,SK653,LHR-JFK,ASC 606 - Cargo revenue for LHR-JFK,2025-05-28 12:15:00
2276,TXN-102276,Ticket,2023-05-26,2023-06-25,2023-06-25,698.19,698.19,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK262,SFO-NRT,ASC 606 - Ticket revenue for SFO-NRT,2023-06-25 12:15:00
2277,TXN-102277,Cargo,2023-12-30,2024-01-23,2024-01-23,22271.69,22271.69,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK304,DEN-ATL,ASC 606 - Cargo revenue for DEN-ATL,2024-01-23 12:15:00
2278,TXN-102278,Ticket,2025-06-05,2025-09-21,2025-09-21,420.05,0.0,420.05,Point-in-time (flight departure),Air transportation service,Deferred,SK867,LAX-JFK,ASC 606 - Ticket revenue for LAX-JFK,2025-06-05 10:00:00
2279,TXN-102279,Ticket,2023-04-15,2023-05-08,2023-05-08,415.36,415.36,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK257,PHX-ORD,ASC 606 - Ticket revenue for PHX-ORD,2023-05-08 08:30:00
2280,TXN-102280,Ticket,2025-06-21,2025-07-27,2025-07-27,631.95,631.95,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK489,IAH-LAX,ASC 606 - Ticket revenue for IAH-LAX,2025-07-27 10:00:00
2281,TXN-102281,Cargo,2024-03-10,2024-03-24,2024-03-24,21706.83,21706.83,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK956,ORD-SFO,ASC 606 - Cargo revenue for ORD-SFO,2024-03-24 08:30:00
2282,TXN-102282,Ticket,2023-10-10,2023-11-03,2023-11-03,357.65,357.65,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK976,DFW-CUN,ASC 606 - Ticket revenue for DFW-CUN,2023-11-03 08:30:00
2283,TXN-102283,Ticket,2025-06-21,2025-06-21,2025-06-21,492.76,492.76,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK611,NRT-LAX,ASC 606 - Ticket revenue for NRT-LAX,2025-06-21 12:15:00
2284,TXN-102284,Ancillary,2025-07-11,2025-07-17,2025-07-17,79.58,79.58,0.0,Point-in-time (service delivery),Ancillary service obligation,Recognized,SK679,MSP-BOS,ASC 606 - Ancillary revenue for MSP-BOS,2025-07-17 10:00:00
2285,TXN-102285,Ticket,2025-07-23,2025-08-09,2025-08-09,963.52,963.52,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK187,LAX-JFK,ASC 606 - Ticket revenue for LAX-JFK,2025-08-09 10:00:00
2286,TXN-102286,Cargo,2024-09-11,2024-09-18,2024-09-18,27063.82,27063.82,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK379,PHX-ORD,ASC 606 - Cargo revenue for PHX-ORD,2024-09-18 12:15:00
