id,date,fuel_oil,salaries_flight_crew,salaries_ground_staff,maintenance_repair,airport_landing_fees,aircraft_lease_rent,distribution_sales,catering_inflight,insurance_safety,depreciation_amort,other_operating,total_operating_cost,casm,created_at
687,2024-11-17,15684658.93,6484745.44,6124771.69,4385012.73,3111853.41,3535486.16,1699970.34,1289893.8,845495.14,2290146.48,709928.46,46161962.58,7.1691,2024-11-17 18:05:00
688,2024-11-18,14514592.63,6180268.49,5455758.17,4240417.84,2892594.8,3226467.48,1560433.61,1111161.98,776659.03,2159664.75,914392.29,43032411.07,6.9371,2024-11-18 18:05:00
689,2024-11-19,15124083.32,6008704.31,5390998.81,4153517.88,2922738.81,3023140.28,1587643.93,1150013.05,781458.12,1971915.31,649525.46,42763739.28,7.4497,2024-11-19 18:05:00
690,2024-11-20,14513043.5,6295146.27,5789383.05,4014264.12,3008799.51,3197082.24,1656625.97,1066233.72,826462.17,2007817.83,834177.08,43209035.46,7.5932,2024-11-20 18:05:00
691,2024-11-21,14168475.98,6172127.64,5525185.69,4301061.85,2944570.15,3484643.96,1665448.49,1265343.15,809000.71,2113294.04,646258.54,43095410.2,7.2535,2024-11-21 18:05:00
692,2024-11-22,14928392.37,6039340.74,5737182.92,4359479.31,3141467.39,3488828.16,1618489.44,1294507.94,861957.08,2000123.08,819571.69,44289340.12,7.1436,2024-11-22 18:05:00
693,2024-11-23,16628771.37,6764938.47,6060498.48,4848747.86,3470648.08,3657432.11,1910540.69,1338050.7,910331.1,2370871.09,875380.68,48836210.63,7.3864,2024-11-23 18:05:00
694,2024-11-24,15556936.1,6074659.19,5757416.81,4100126.3,3069262.96,3421304.44,1784501.0,1310042.98,766090.47,1951597.97,863631.58,44655569.8,7.5863,2024-11-24 18:05:00
695,2024-11-25,14597805.54,5805809.93,5083133.48,3881322.15,2601108.05,3090050.14,1586454.96,1223540.88,738213.31,1896579.74,799581.12,41303599.3,7.1075,2024-11-25 18:05:00
696,2024-11-26,13946104.75,5938793.7,5394256.96,3938545.34,2681883.79,2893306.2,1572345.14,1115780.48,723900.94,1967206.89,698444.58,40870568.77,7.1622,2024-11-26 18:05:00
697,2024-11-27,13020658.95,5311669.76,4494970.71,3363638.37,2465290.13,2990965.17,1444825.38,1076547.12,717812.94,1781577.98,603335.11,37271291.62,6.9215,2024-11-27 18:05:00
698,2024-11-28,14662416.53,5704911.75,5368014.06,4284960.78,2858369.45,3045996.09,1507375.05,1081493.96,753515.17,1995463.96,853783.52,42116300.32,7.337,2024-11-28 18:05:00
699,2024-11-29,14260761.88,5959458.04,5255488.15,4557475.62,2816467.12,3408987.61,1553444.22,1139771.15,734624.34,2074960.73,663139.97,42424578.83,6.9531,2024-11-29 18:05:00
700,2024-11-30,16658917.47,6551963.49,6189681.65,4626899.83,3185020.44,3708670.78,1641783.24,1197928.86,844434.46,2053258.48,560058.79,47218617.49,7.3564,2024-11-30 18:05:00
701,2024-12-01,19578464.05,7892957.31,7054967.07,5578855.23,3618942.06,4194222.43,2291886.42,1593528.58,912285.98,2378299.21,711147.17,55805555.51,7.9368,2024-12-01 18:05:00
702,2024-12-02,16348123.16,6714874.74,5872101.27,4847804.02,3211526.02,3648129.73,1875927.53,1388131.83,849495.09,2295869.47,632197.42,47684180.28,7.4781,2024-12-02 18:05:00
703,2024-12-03,16085087.92,6792307.1,5687615.51,4170510.06,2977854.74,3712667.04,1765441.76,1214827.9,826851.9,2211834.93,836674.37,46281673.23,7.5805,2024-12-03 18:05:00
704,2024-12-04,16432113.7,6554007.63,5738871.14,4782713.57,3370081.66,3675074.94,1842392.75,1430893.91,948512.58,2204239.83,1034822.87,48013724.58,7.7066,2024-12-04 18:05:00
705,2024-12-05,17189456.05,6939060.87,6387998.06,4643132.7,3432786.35,3709811.94,1906633.82,1513758.38,953807.47,2286501.07,600379.36,49563326.07,7.5377,2024-12-05 18:05:00
706,2024-12-06,16957224.24,7212922.35,6146711.65,5469792.41,3538131.64,4190339.33,1873024.32,1496312.0,861689.53,2437775.44,773537.48,50957460.39,7.7578,2024-12-06 18:05:00
707,2024-12-07,19157500.61,8051772.26,6748079.01,5216724.82,3664407.68,4099849.07,2033576.05,1338713.93,987947.49,2580067.09,925523.47,54804161.48,8.0884,2024-12-07 18:05:00
708,2024-12-08,19425576.55,7760824.69,6937190.69,5490422.2,3354948.07,4157917.05,2016115.33,1562826.97,989362.61,2473128.88,1103534.77,55271847.81,7.9443,2024-12-08 18:05:00
709,2024-12-09,17335101.75,7414237.63,6680566.61,4770132.11,3317562.32,3623704.94,2169964.04,1330350.46,877420.1,2361019.65,746919.7,50626979.31,7.888,2024-12-09 18:05:00
710,2024-12-10,17128575.05,6657217.06,6097104.73,5173799.06,3197714.46,3466475.99,1962797.99,1366186.38,862298.65,2204598.82,881266.79,48998034.98,7.5841,2024-12-10 18:05:00
711,2024-12-11,16910300.27,7024538.03,6091673.92,4648019.3,3394888.69,3652361.06,1887960.12,1549368.73,860301.77,2274482.25,797276.11,49091170.25,7.822,2024-12-11 18:05:00
712,2024-12-12,18105950.81,7130902.62,6461108.46,5203840.96,3582483.39,3822859.34,2093437.9,1273679.57,1018606.05,2353782.26,1139845.2,52186496.56,7.9687,2024-12-12 18:05:00
713,2024-12-13,18466991.06,7270219.64,6084875.74,5322405.01,3697092.83,4036213.04,2176200.72,1477995.81,929662.57,2368975.83,912079.96,52742712.21,7.9943,2024-12-13 18:05:00
714,2024-12-14,19433204.72,8337721.89,6923375.01,5772976.37,4231421.57,4190363.54,2040237.36,1779347.49,1067237.82,2604950.63,1026120.85,57406957.25,8.1921,2024-12-14 18:05:00
715,2024-12-15,19287841.58,8306262.08,6693113.15,5333495.28,3603860.45,4152464.26,2039377.25,1516246.21,818744.39,2695594.04,921918.45,55368917.14,8.0909,2024-12-15 18:05:00
716,2024-12-16,16296074.04,6884006.02,6032775.72,4686089.84,3291952.67,3635139.52,1889769.17,1381544.83,935977.04,2206599.75,788380.98,48028309.58,7.6648,2024-12-16 18:05:00
717,2024-12-17,17471550.28,7127989.51,5820236.73,4287676.71,3588187.32,3817862.73,1971295.55,1623015.65,961734.98,2325666.07,945811.86,49941027.39,8.2136,2024-12-17 18:05:00
718,2024-12-18,17743592.08,7050811.15,6751802.08,5301589.41,3570648.03,3998624.49,1948049.85,1542529.51,867888.0,2430979.53,736321.24,51942835.37,8.0524,2024-12-18 18:05:00
719,2024-12-19,16940132.26,6702919.8,6291701.47,4726564.97,3346299.5,3676713.33,1877142.78,1521655.93,860085.0,2272293.51,610633.41,48826141.96,7.6418,2024-12-19 18:05:00
720,2024-12-20,18951648.09,7552099.77,6860438.61,5588273.12,4050445.59,3961133.03,2013506.05,1627859.11,1001448.11,2557095.52,894805.59,55058752.59,8.2854,2024-12-20 18:05:00
721,2024-12-21,19368009.16,8048905.93,6946700.01,5670002.66,4015373.5,4486089.01,2310522.2,1679710.87,1025360.2,2655879.53,1064511.25,57271064.32,8.1373,2024-12-21 18:05:00
722,2024-12-22,20907920.29,8364748.36,7463338.63,6110907.55,4012540.47,4564832.92,2065974.26,1852341.6,1093393.34,2635786.58,918895.01,59990679.01,8.3675,2024-12-22 18:05:00
723,2024-12-23,17266645.53,7057996.68,6373857.79,5033892.41,3279057.45,3744238.53,1843931.43,1605422.95,874128.71,2325699.04,855226.27,50260096.79,8.2382,2024-12-23 18:05:00
724,2024-12-24,16710419.24,6589812.25,6090021.92,4262739.98,3575558.64,3848339.58,1667981.24,1291718.24,982942.55,2211103.13,691048.88,47921685.65,7.8099,2024-12-24 18:05:00
725,2024-12-25,17454869.13,6742126.97,6167240.93,4850354.64,3327105.4,3626525.62,1724577.03,1400959.02,827727.52,2354691.21,924648.66,49400826.13,7.9817,2024-12-25 18:05:00
726,2024-12-26,19545616.41,8176377.57,6767435.48,5390644.13,3826258.76,4119801.32,2169842.8,1624840.74,1171027.4,2608977.6,1021434.49,56422256.7,8.3115,2024-12-26 18:05:00
727,2024-12-27,20554104.85,7877276.21,7310481.7,5986949.87,4096200.95,4224084.76,2253329.86,1647874.74,1120540.96,2596308.49,977404.11,58644556.5,8.4221,2024-12-27 18:05:00
728,2024-12-28,21880140.26,8520218.83,7945668.25,6066197.66,4295758.38,4507989.71,2252740.41,1854349.91,1136178.52,2802183.29,1035288.3,62296713.52,8.5656,2024-12-28 18:05:00
729,2024-12-29,20620851.93,8239800.61,7520345.47,5725289.14,3987358.82,4362473.98,2307016.18,1679304.7,952104.63,2521166.88,777291.56,58693003.9,8.7005,2024-12-29 18:05:00
730,2024-12-30,18825202.35,7397124.18,7072197.94,5156037.68,3794393.34,4159668.9,2188227.81,1722072.45,1008013.26,2467125.63,733354.65,54523418.19,8.5531,2024-12-30 18:05:00
731,2024-12-31,18629444.91,7871682.81,6883697.2,5095925.94,3784140.6,4068942.67,2054985.98,1678044.6,1007658.11,2467658.09,895511.65,54437692.56,8.301,2024-12-31 18:05:00
732,2025-01-01,14309879.63,5826287.51,5427705.37,4156856.56,3032553.75,3359769.21,1669612.67,1260504.33,671718.63,1924104.98,775623.04,42414615.68,7.8498,2025-01-01 18:05:00
733,2025-01-02,15274686.39,6482935.77,5372465.88,3938651.57,2878459.13,3258616.59,1619967.85,1086732.55,714432.44,1945280.33,789489.0,43361717.5,7.7412,2025-01-02 18:05:00
734,2025-01-03,16976141.29,6867900.45,5446677.58,4514216.07,3514175.61,3461579.79,1864910.1,1205627.63,865311.73,2362093.52,755095.78,47833729.55,8.222,2025-01-03 18:05:00
735,2025-01-04,16769433.85,6862088.69,5631581.3,4379632.16,3065136.75,3444322.03,1691037.94,1225780.53,848769.29,2200577.1,882152.41,47000512.05,7.7376,2025-01-04 18:05:00
736,2025-01-05,14496617.88,7032183.02,5849959.62,4315770.0,3259067.76,3472699.55,1978322.18,1367485.55,814845.28,2123609.6,938942.05,45649502.49,7.6766,2025-01-05 18:05:00
737,2025-01-06,15842237.83,6283496.73,5542789.42,4388756.19,2834074.89,3205703.5,1804188.4,1121364.45,849329.3,1993790.03,737125.2,44602855.94,7.7983,2025-01-06 18:05:00
738,2025-01-07,15636609.03,6120251.51,5833638.4,4407237.09,2974393.44,3479719.64,1548410.66,1106994.22,740649.59,2043505.92,765300.33,44656709.83,7.9522,2025-01-07 18:05:00
739,2025-01-08,14269047.72,6273361.84,5515664.91,4079996.16,2757791.58,3157484.66,1508161.07,1038157.03,723090.1,1862631.55,678412.38,41863799.0,8.0999,2025-01-08 18:05:00
740,2025-01-09,15012950.14,6445349.04,5100119.17,4033653.98,2884695.54,3138438.97,1636776.9,1321426.01,721228.06,1848902.61,692779.93,42836320.35,8.2763,2025-01-09 18:05:00
741,2025-01-10,17310654.58,6823905.45,6361362.02,4607921.34,3398739.61,3860052.74,1825995.86,1303414.44,904691.97,2243973.54,840523.57,49481235.12,8.1528,2025-01-10 18:05:00
742,2025-01-11,17396696.69,7323729.92,6299772.78,4978948.04,3340904.39,3700935.76,2016646.22,1425008.43,820731.21,2352906.08,1057859.89,50714139.41,8.0722,2025-01-11 18:05:00
743,2025-01-12,17022549.41,7038975.15,6097868.4,4471452.11,3218282.28,3525463.65,1758417.84,1177646.75,819067.96,2133190.31,889244.91,48152158.77,8.3346,2025-01-12 18:05:00
744,2025-01-13,14269913.82,6137367.12,5580466.24,4217152.75,3134880.8,3414713.09,1781901.36,1223483.11,686663.5,1907594.65,800799.37,43154935.81,8.1211,2025-01-13 18:05:00
745,2025-01-14,15505953.46,6578622.05,5937577.26,4111899.19,2866219.92,3350863.87,1708615.86,1071858.83,787946.44,2029926.31,707850.97,44657334.16,8.0652,2025-01-14 18:05:00
746,2025-01-15,15591225.56,6685626.58,5552015.36,4600652.73,2961998.41,3644022.7,1968712.56,1142038.39,847629.65,2042432.43,669244.28,45705598.65,8.1296,2025-01-15 18:05:00
747,2025-01-16,16041989.12,6676334.11,6243454.58,4570643.46,3390858.7,3656920.48,1877510.52,1221419.71,892796.37,2137874.35,841501.96,47551303.36,8.075,2025-01-16 18:05:00
748,2025-01-17,17090757.38,7126964.57,5622621.27,4902273.16,3354459.61,3813489.87,1714747.89,1332758.02,836655.65,2268790.81,958003.08,49021521.31,8.1387,2025-01-17 18:05:00
749,2025-01-18,18616159.38,7400381.68,6851698.09,5293575.18,3553821.36,4028967.08,2207524.0,1319112.01,956113.26,2564120.69,1066769.19,53858241.92,8.9194,2025-01-18 18:05:00
750,2025-01-19,16939246.31,6430435.0,5900836.66,4710423.96,3379205.69,3534080.57,1909227.76,1386453.56,834152.73,2267908.7,532445.78,47824416.72,8.192,2025-01-19 18:05:00
751,2025-01-20,16164955.61,6299255.84,5732541.9,4668415.3,3000757.98,3379874.29,1779446.59,1267247.76,888747.44,2247985.02,1018349.62,46447577.35,8.1976,2025-01-20 18:05:00
752,2025-01-21,14517252.16,6213737.14,5081062.85,3971855.35,2961063.81,3326059.72,1758110.86,1144015.99,790555.45,1999969.26,788758.99,42552441.58,7.7288,2025-01-21 18:05:00
753,2025-01-22,14404893.23,6479782.14,5376426.97,4202611.2,2885755.97,3176620.41,1544775.71,1245537.14,636385.41,2125625.49,821576.73,42899990.4,8.0399,2025-01-22 18:05:00
754,2025-01-23,17169094.09,7361799.43,6584116.43,5122533.38,3323471.34,3706657.98,1684659.87,1297676.59,936512.75,2291626.15,638587.47,50116735.48,8.3988,2025-01-23 18:05:00
755,2025-01-24,17997236.09,7709553.98,6429027.99,5268355.68,3804674.02,3920105.4,1984682.78,1352575.94,909402.73,2485764.17,850025.07,52711403.85,8.3845,2025-01-24 18:05:00
756,2025-01-25,17977959.89,7731780.89,6862806.06,5641444.41,3319352.24,4179328.69,2182796.02,1505002.18,933855.02,2475498.82,988481.76,53798305.98,8.4696,2025-01-25 18:05:00
757,2025-01-26,17701816.48,7049641.97,6079907.64,5138280.43,3112093.32,3695798.14,1885739.25,1101411.3,885427.91,2194344.06,685673.49,49530133.99,8.4424,2025-01-26 18:05:00
758,2025-01-27,16921543.46,7099122.58,6436633.18,4892605.15,3122095.1,3935349.6,2053032.81,1377284.21,799702.78,2308762.68,548670.16,49494801.71,8.4716,2025-01-27 18:05:00
759,2025-01-28,16381695.24,6815038.03,5919883.25,4557155.4,3417271.59,3284984.74,1920359.13,1201735.48,842441.35,2186851.7,821287.21,47348703.12,8.3159,2025-01-28 18:05:00
760,2025-01-29,16348667.17,6727498.88,5538838.18,4340478.24,3052516.0,3331628.49,1756541.27,1183099.13,853187.06,1978758.64,768868.75,45880081.81,8.1826,2025-01-29 18:05:00
761,2025-01-30,16585161.03,6529381.81,6060063.6,4643377.19,3239380.04,3577746.43,1962816.39,1453846.65,883196.29,2202790.73,965158.25,48102918.41,8.2038,2025-01-30 18:05:00
762,2025-01-31,19435614.26,7252343.51,7015993.7,5044710.73,3283090.42,4091577.88,2165797.06,1356542.64,900402.69,2473515.54,858255.91,53877844.34,8.8143,2025-01-31 18:05:00
763,2025-02-01,17799048.48,7365058.59,6863455.28,5127462.89,3609700.0,4003445.3,2028652.54,1524735.34,1018649.43,2482855.96,888837.68,52711901.49,8.5343,2025-02-01 18:05:00
764,2025-02-02,16743829.04,7452549.42,6218159.42,4699751.03,3549453.92,3575393.08,1873658.41,1362802.45,837280.83,2327486.97,915015.02,49555379.59,8.1941,2025-02-02 18:05:00
765,2025-02-03,15713146.51,7223756.9,6535057.07,4742807.16,3273863.89,3525710.05,1817245.07,1302703.93,815007.6,2113677.41,904731.06,47967706.65,8.4761,2025-02-03 18:05:00
766,2025-02-04,15144849.65,5563270.82,5553656.66,4461308.96,2860671.94,3045881.51,1375550.97,1113794.47,747929.83,1951119.97,640365.62,42458400.4,8.1663,2025-02-04 18:05:00
767,2025-02-05,16578998.49,7185654.05,6141305.23,4843305.93,2978785.05,3397119.42,1828412.34,1245676.71,862097.53,2161423.84,893497.67,48116276.26,8.8224,2025-02-05 18:05:00
768,2025-02-06,15520300.95,6651896.19,5882938.56,4480039.11,3108385.47,3677145.31,1835571.18,1361727.22,811870.92,2107686.03,722843.55,46160404.49,8.4499,2025-02-06 18:05:00
769,2025-02-07,16486928.67,7406332.68,6437166.29,5110577.65,3419797.72,3690085.25,1908530.26,1413526.54,958944.8,2225352.71,836740.63,49893983.2,8.8011,2025-02-07 18:05:00
770,2025-02-08,19984624.73,8192177.96,7268437.43,5593052.35,3641605.24,4226637.93,2177095.18,1459194.44,1022688.24,2659274.94,1025591.08,57250379.52,8.9832,2025-02-08 18:05:00
771,2025-02-09,18894399.5,8295958.28,6258693.65,5371288.77,3863496.1,4099695.14,2080895.82,1376371.77,986398.22,2547546.2,1024110.82,54798854.27,8.7446,2025-02-09 18:05:00
772,2025-02-10,17529746.06,7110686.72,6280095.62,4807817.2,3507452.48,3664038.09,1653352.06,1274111.64,895946.44,2279344.79,861590.74,49864181.84,8.5205,2025-02-10 18:05:00
773,2025-02-11,15974870.64,6385826.8,5859566.15,4575736.54,3130874.05,3442023.23,1966882.58,1342281.48,881754.7,2322631.6,676556.18,46559003.95,8.3812,2025-02-11 18:05:00
774,2025-02-12,17053635.23,7044656.64,6051525.42,4984891.47,3491473.25,3668387.88,1838337.5,1424057.92,897538.43,2305121.24,622250.2,49381875.18,8.6936,2025-02-12 18:05:00
775,2025-02-13,16336872.5,6967359.16,5923924.07,4701720.27,3237254.49,3610955.39,1748236.83,1325001.04,757171.81,2283750.12,780307.98,47672553.66,8.5498,2025-02-13 18:05:00
776,2025-02-14,16959658.51,7256470.84,5958664.69,4837157.89,3684340.72,3992840.7,2099180.0,1233509.17,977066.91,2367519.99,968665.89,50335075.31,8.4598,2025-02-14 18:05:00
777,2025-02-15,16597495.88,7236253.26,5675793.28,4650224.25,3698494.16,3797287.15,1981868.52,1385130.18,888470.14,2230604.03,876328.92,49017949.77,8.3287,2025-02-15 18:05:00
778,2025-02-16,17128677.38,7529902.35,6973202.16,5228932.05,3404192.92,3807776.19,2037486.61,1530814.33,984051.25,2324427.65,913230.39,51862693.28,8.5787,2025-02-16 18:05:00
779,2025-02-17,16079606.55,6550555.09,5989317.13,4668626.69,3317048.25,3614055.32,1862053.29,1271120.95,817051.04,2167167.66,785189.12,47121791.09,8.3429,2025-02-17 18:05:00
780,2025-02-18,14979464.4,5937158.7,4940765.71,4170156.41,3144404.71,3291464.3,1535029.22,1306382.27,686537.97,1792469.39,756528.29,42540361.37,8.0102,2025-02-18 18:05:00
781,2025-02-19,16164222.62,6546550.2,5667579.65,4298953.6,3017081.52,3415075.98,1757552.57,1143640.5,712671.76,2150762.87,675832.22,45549923.49,8.3373,2025-02-19 18:05:00
782,2025-02-20,16133555.78,6766215.84,6104392.66,4837798.39,3108480.15,3532712.6,1918829.88,1312476.84,789547.36,2174931.9,868460.57,47547401.97,8.5324,2025-02-20 18:05:00
783,2025-02-21,18099100.01,7146352.64,6686681.51,5522874.71,3581601.08,4119903.81,1973703.89,1358477.5,998607.21,2459058.87,1009206.68,52955567.91,8.4793,2025-02-21 18:05:00
784,2025-02-22,18740150.44,7363617.5,7015040.62,4699074.54,3595880.67,3981118.88,1898960.77,1518287.24,1026393.59,2424569.04,847884.83,53110978.12,8.4845,2025-02-22 18:05:00
785,2025-02-23,18130819.81,6927172.08,6882105.94,5426373.39,3517741.51,3989050.91,2004912.68,1462678.19,956870.62,2296402.32,931751.05,52525878.5,8.7742,2025-02-23 18:05:00
786,2025-02-24,17555836.47,6995018.62,5891952.05,4826958.14,3382591.27,3655244.76,1915375.51,1495271.05,837051.28,2412321.59,647727.9,49615348.64,8.722,2025-02-24 18:05:00
787,2025-02-25,15874599.7,6778527.84,5629948.33,4438716.17,3213241.21,3591242.67,1785620.09,1252107.55,769787.86,2048642.16,777084.11,46159517.69,8.3298,2025-02-25 18:05:00
788,2025-02-26,15337355.25,6289834.53,5655547.77,4713233.36,2850074.05,3253469.68,1609884.57,1205415.2,894543.9,2037461.68,759181.52,44606001.51,8.1923,2025-02-26 18:05:00
789,2025-02-27,14500005.44,6305444.34,5036740.44,4481318.65,2784529.43,3267683.37,1390387.22,1115349.19,704265.61,2004890.02,839912.1,42430525.81,7.8429,2025-02-27 18:05:00
790,2025-02-28,17392233.51,8072558.23,5953717.97,5162408.73,3582043.33,3850583.38,2037608.29,1343042.55,1029067.72,2340253.63,830149.74,51593667.08,8.7389,2025-02-28 18:05:00
791,2025-03-01,17356881.58,8199631.01,6544898.29,5316127.77,3798210.57,4139340.83,1929709.51,1408388.95,1083606.22,2452747.96,1014580.21,53244122.9,8.3811,2025-03-01 18:05:00
792,2025-03-02,16964335.85,7627128.8,6449149.09,4811479.29,3427700.97,3887630.56,1943127.05,1542447.38,1074986.22,2389129.02,842791.14,50959905.37,8.3013,2025-03-02 18:05:00
793,2025-03-03,16863701.7,7853041.35,6732535.21,4659895.11,3720716.06,4116020.37,1759086.16,1538257.7,972380.48,2433313.09,619008.15,51267955.38,8.3919,2025-03-03 18:05:00
794,2025-03-04,17655391.81,7235583.48,7000839.58,5378164.46,3880861.8,3988569.22,2152778.9,1299291.25,935177.23,2569224.05,868911.27,52964793.05,8.8784,2025-03-04 18:05:00
795,2025-03-05,15776710.65,6468930.27,6169281.62,4945330.79,3276814.36,3480072.08,1868565.62,1295452.91,880758.23,2245698.52,828911.56,47236526.61,8.5526,2025-03-05 18:05:00
796,2025-03-06,15653629.96,7123849.73,6434964.91,4622111.25,3223052.09,3602987.56,1924642.82,1339437.24,939994.83,2276433.7,850662.28,47991766.37,8.0879,2025-03-06 18:05:00
797,2025-03-07,18697809.96,8182722.04,6966192.05,5366326.24,4005018.39,4233174.15,2178414.31,1436966.37,966193.44,2661330.28,965102.99,55659250.22,8.5568,2025-03-07 18:05:00
798,2025-03-08,18536470.05,8409657.45,7246737.92,5294403.66,4169111.73,4020278.15,1882625.55,1553584.6,938726.9,2585884.68,881283.19,55518763.88,8.2837,2025-03-08 18:05:00
799,2025-03-09,19301095.17,7879310.0,7004346.03,5278787.07,3672941.7,4444744.3,2016453.88,1648893.16,989417.6,2619108.52,903576.17,55758673.6,8.486,2025-03-09 18:05:00
800,2025-03-10,17191812.57,7050032.09,6001859.06,4942296.0,3341026.92,3777261.57,1809236.09,1385096.38,832427.97,2253673.81,696836.99,49281559.45,8.1866,2025-03-10 18:05:00
801,2025-03-11,15930806.64,6873155.68,6483055.8,4637821.13,3429783.86,3770423.53,1734491.82,1388585.57,920057.33,2235169.19,587375.63,47990726.18,8.3578,2025-03-11 18:05:00
802,2025-03-12,15762600.24,7003869.42,5610002.24,4677234.3,3374035.54,3874358.13,1840134.47,1260726.91,846096.72,2218358.99,813289.83,47280706.79,8.3822,2025-03-12 18:05:00
803,2025-03-13,17574357.2,7486625.99,6019999.7,5572255.56,3270509.94,3888624.18,2023162.78,1410939.78,944095.03,2304625.41,792409.57,51287605.14,8.533,2025-03-13 18:05:00
804,2025-03-14,17572312.75,7424424.64,6835579.61,4804269.57,3740236.34,3916121.42,2161015.93,1371246.11,1019097.18,2541902.55,1029696.21,52415902.31,8.2159,2025-03-14 18:05:00
